Цена,Тип квартиры,Станция метро,Минут до метро,Регион,Количество комнат,Площадь,Кухня площадь,Этаж,Количество этажей,Ремонт,Ссылка
7833605.0,Новостройка,красногвардейская,11.0,Московская область,4.0,70.19,5.0,8.0,20.0,Косметический,https://www.cian.ru/sale/flat/255564638/
4406159.0,Новостройка,красногвардейская,12.0,Московская область,2.0,35.68,5.0,9.0,20.0,Косметический,https://www.cian.ru/sale/flat/255564644/
6227154.0,Новостройка,красногвардейская,12.0,Московская область,3.0,57.02,6.5,6.0,20.0,Косметический,https://www.cian.ru/sale/flat/255564682/
4664225.0,Новостройка,красногвардейская,12.0,Московская область,1.0,36.04,9.7,7.0,20.0,Косметический,https://www.cian.ru/sale/flat/255591781/
10999000.0,Новостройка,царицыно,3.0,Москва,2.0,64.92,12.0,6.0,13.0,Косметический,https://www.cian.ru/sale/flat/255622190/
14182075.0,Новостройка,зябликово,9.0,Московская область,3.0,90.1,11.4,7.0,14.0,Косметический,https://www.cian.ru/sale/flat/255641067/
11462400.0,Новостройка,домодедовская,5.0,Московская область,3.0,72.0,12.0,10.0,15.0,Косметический,https://www.cian.ru/sale/flat/255651902/
8449750.0,Новостройка,красногвардейская,4.0,Московская область,1.0,46.3,17.1,3.0,20.0,Косметический,https://www.cian.ru/sale/flat/255651911/
5800700.0,Новостройка,депо,20.0,Москва,0.0,21.5,5.6,5.0,11.0,Косметический,https://www.cian.ru/sale/flat/255658020/
10954950.0,Новостройка,депо,20.0,Москва,2.0,59.7,21.0,11.0,11.0,Косметический,https://www.cian.ru/sale/flat/255658069/
12942800.0,Новостройка,перерва,4.0,Москва,3.0,76.0,8.8,16.0,23.0,Косметический,https://www.cian.ru/sale/flat/255658136/
6180330.0,Новостройка,домодедовская,8.0,Московская область,2.0,41.34,5.0,7.0,15.0,Косметический,https://www.cian.ru/sale/flat/255665395/
7198715.0,Новостройка,красногвардейская,12.0,Московская область,2.0,55.49,12.1,14.0,20.0,Косметический,https://www.cian.ru/sale/flat/255723924/
4170186.0,Новостройка,красногвардейская,12.0,Московская область,0.0,26.42,8.8,14.0,20.0,Косметический,https://www.cian.ru/sale/flat/255723925/
4174128.0,Новостройка,красногвардейская,12.0,Московская область,0.0,26.24,8.8,14.0,20.0,Косметический,https://www.cian.ru/sale/flat/255723926/
6137932.0,Новостройка,красногвардейская,12.0,Московская область,2.0,46.07,5.8,14.0,20.0,Косметический,https://www.cian.ru/sale/flat/255723927/
5568000.0,Новостройка,котельники,10.0,Московская область,1.0,34.8,9.5,22.0,17.0,Косметический,https://www.cian.ru/sale/flat/255724647/
5902950.0,Новостройка,жулебино,8.0,Московская область,1.0,40.71,16.2,10.0,14.0,Косметический,https://www.cian.ru/sale/flat/255724668/
4395021.0,Новостройка,домодедовская,8.0,Московская область,0.0,24.41,5.0,4.0,15.0,Косметический,https://www.cian.ru/sale/flat/255729810/
17220840.0,Новостройка,зябликово,15.0,Москва,3.0,79.8,17.1,15.0,14.0,Косметический,https://www.cian.ru/sale/flat/255730986/
13500000.0,Новостройка,кантемировская,5.0,Москва,2.0,42.7,10.2,8.0,14.0,Косметический,https://www.cian.ru/sale/flat/255735080/
4500000.0,Новостройка,битца,7.0,Московская область,1.0,25.2,8.7,4.0,9.0,Косметический,https://www.cian.ru/sale/flat/255754389/
5577640.0,Новостройка,котельники,3.0,Московская область,2.0,35.8,5.9,19.0,17.0,Косметический,https://www.cian.ru/sale/flat/255763065/
11368000.0,Новостройка,аннино,18.0,Москва,2.0,81.2,10.4,8.0,22.0,Косметический,https://www.cian.ru/sale/flat/255824931/
10482800.0,Новостройка,зябликово,9.0,Московская область,2.0,57.6,10.8,5.0,14.0,Косметический,https://www.cian.ru/sale/flat/255857346/
10560400.0,Новостройка,москворечье,10.0,Москва,2.0,43.71,6.8,23.0,30.0,Косметический,https://www.cian.ru/sale/flat/255879489/
6039460.0,Новостройка,котельники,7.0,Московская область,1.0,35.8,16.9,22.0,17.0,Косметический,https://www.cian.ru/sale/flat/255967914/
4522320.0,Новостройка,котельники,7.0,Московская область,0.0,19.8,5.1,7.0,17.0,Косметический,https://www.cian.ru/sale/flat/255967915/
7119360.0,Новостройка,перерва,4.0,Москва,0.0,28.8,7.4,7.0,23.0,Косметический,https://www.cian.ru/sale/flat/255969243/
13535600.0,Новостройка,перерва,4.0,Москва,3.0,76.0,8.8,10.0,23.0,Косметический,https://www.cian.ru/sale/flat/255969247/
10965877.0,Новостройка,зябликово,9.0,Московская область,2.0,64.8,11.8,11.0,14.0,Косметический,https://www.cian.ru/sale/flat/256004048/
11242280.0,Новостройка,зябликово,9.0,Московская область,2.0,59.7,13.0,3.0,14.0,Косметический,https://www.cian.ru/sale/flat/256004054/
10938802.0,Новостройка,зябликово,9.0,Московская область,2.0,61.1,10.7,5.0,14.0,Косметический,https://www.cian.ru/sale/flat/256004060/
8794500.0,Новостройка,зябликово,9.0,Московская область,1.0,42.9,12.2,7.0,14.0,Косметический,https://www.cian.ru/sale/flat/256004066/
11666188.0,Новостройка,зябликово,9.0,Московская область,2.0,65.8,12.6,7.0,14.0,Косметический,https://www.cian.ru/sale/flat/256004090/
9004560.0,Новостройка,зябликово,9.0,Московская область,1.0,40.8,11.5,4.0,14.0,Косметический,https://www.cian.ru/sale/flat/256004098/
10302912.0,Новостройка,зябликово,9.0,Московская область,2.0,57.7,11.5,5.0,14.0,Косметический,https://www.cian.ru/sale/flat/256004099/
11368026.0,Новостройка,зябликово,9.0,Московская область,2.0,62.1,12.6,10.0,14.0,Косметический,https://www.cian.ru/sale/flat/256004118/
11909404.0,Новостройка,зябликово,9.0,Московская область,2.0,64.7,13.2,2.0,14.0,Косметический,https://www.cian.ru/sale/flat/256004124/
11318000.0,Новостройка,зябликово,9.0,Московская область,2.0,57.6,10.8,6.0,14.0,Косметический,https://www.cian.ru/sale/flat/256004128/
12111212.0,Новостройка,домодедовская,8.0,Московская область,4.0,77.38,13.0,4.0,15.0,Косметический,https://www.cian.ru/sale/flat/256005231/
5732222.0,Новостройка,домодедовская,8.0,Московская область,1.0,34.34,9.5,4.0,15.0,Косметический,https://www.cian.ru/sale/flat/256005247/
6635356.0,Новостройка,домодедовская,8.0,Московская область,1.0,38.38,9.8,5.0,15.0,Косметический,https://www.cian.ru/sale/flat/256005248/
7330000.0,Новостройка,битца,12.0,Московская область,1.0,43.85,16.8,6.0,9.0,Косметический,https://www.cian.ru/sale/flat/256016008/
9340000.0,Новостройка,битца,12.0,Московская область,2.0,64.36,21.2,3.0,9.0,Косметический,https://www.cian.ru/sale/flat/256016012/
7240000.0,Новостройка,битца,12.0,Московская область,2.0,45.16,9.7,2.0,9.0,Косметический,https://www.cian.ru/sale/flat/256016016/
11832000.0,Новостройка,аннино,18.0,Москва,2.0,81.6,10.3,8.0,22.0,Косметический,https://www.cian.ru/sale/flat/256017215/
13182480.0,Новостройка,аннино,18.0,Москва,2.0,81.6,10.4,8.0,22.0,Косметический,https://www.cian.ru/sale/flat/256017218/
12341295.0,Новостройка,аннино,18.0,Москва,2.0,80.9,10.2,11.0,22.0,Косметический,https://www.cian.ru/sale/flat/256017227/
12423600.0,Новостройка,аннино,18.0,Москва,2.0,81.2,10.3,12.0,22.0,Косметический,https://www.cian.ru/sale/flat/256017228/
12741840.0,Новостройка,аннино,18.0,Москва,2.0,81.6,10.7,19.0,22.0,Косметический,https://www.cian.ru/sale/flat/256017229/
12731580.0,Новостройка,аннино,18.0,Москва,2.0,81.3,10.6,20.0,22.0,Косметический,https://www.cian.ru/sale/flat/256017233/
12571500.0,Новостройка,аннино,18.0,Москва,2.0,86.7,11.6,10.0,22.0,Косметический,https://www.cian.ru/sale/flat/256017241/
12875085.0,Новостройка,аннино,18.0,Москва,2.0,84.9,11.5,9.0,22.0,Косметический,https://www.cian.ru/sale/flat/256017250/
11907180.0,Новостройка,аннино,18.0,Москва,2.0,79.7,10.0,4.0,22.0,Косметический,https://www.cian.ru/sale/flat/256017272/
12331530.0,Новостройка,аннино,18.0,Москва,2.0,75.7,11.3,8.0,22.0,Косметический,https://www.cian.ru/sale/flat/256017281/
11422710.0,Новостройка,аннино,18.0,Москва,2.0,75.1,10.7,10.0,22.0,Косметический,https://www.cian.ru/sale/flat/256017292/
11271150.0,Новостройка,аннино,18.0,Москва,2.0,75.9,10.5,2.0,22.0,Косметический,https://www.cian.ru/sale/flat/256017299/
12675645.0,Новостройка,аннино,18.0,Москва,2.0,85.1,11.4,3.0,22.0,Косметический,https://www.cian.ru/sale/flat/256017301/
12225465.0,Новостройка,аннино,18.0,Москва,2.0,76.1,10.8,8.0,22.0,Косметический,https://www.cian.ru/sale/flat/256017310/
8090790.0,Новостройка,котельники,7.0,Московская область,2.0,59.1,22.3,7.0,17.0,Косметический,https://www.cian.ru/sale/flat/256031745/
12203490.0,Новостройка,домодедовская,4.0,Москва,1.0,37.7,18.1,14.0,15.0,Косметический,https://www.cian.ru/sale/flat/256032952/
4164867.0,Новостройка,жулебино,14.0,Московская область,0.0,26.42,8.8,17.0,14.0,Косметический,https://www.cian.ru/sale/flat/256033055/
7500000.0,Новостройка,царицыно,4.0,Москва,1.0,33.77,9.4,8.0,13.0,Косметический,https://www.cian.ru/sale/flat/256065299/
6432450.0,Новостройка,депо,19.0,Москва,1.0,35.15,8.8,10.0,11.0,Косметический,https://www.cian.ru/sale/flat/256090072/
5130180.0,Новостройка,котельники,8.0,Московская область,0.0,19.8,5.1,13.0,17.0,Косметический,https://www.cian.ru/sale/flat/256099331/
