Минут до метро,Количество комнат,Площадь,Этаж,Количество этажей,Цена
18.0,6.0,45.2,2.0,32,23052000.0
20.0,6.0,25.8,5.0,28,11679660.0
16.0,6.0,25.4,18.0,22,14555343.0
7.0,6.0,33.72,6.0,19,28324800.0
15.0,6.0,22.0,10.0,48,11188704.0
5.0,6.0,23.8,5.0,25,8225616.0
4.0,6.0,30.34,3.0,39,10548686.0
15.0,6.0,33.0,27.0,43,15400000.0
1.0,6.0,26.9,2.0,9,28245000.0
14.0,6.0,22.6,4.0,11,13198144.0
10.0,6.0,19.1,21.0,32,14106071.0
12.0,6.0,37.7,3.0,21,12441000.0
13.0,6.0,51.6,4.0,17,12600000.0
15.0,6.0,26.0,22.0,26,13336534.0
3.0,6.0,27.9,2.0,30,13786589.0
15.0,6.0,19.3,7.0,15,7548543.0
6.0,6.0,18.55,7.0,25,10054259.0
1.0,6.0,17.9,10.0,19,14897280.0
3.0,6.0,24.1,27.0,27,9905100.0
10.0,6.0,23.9,8.0,25,10982050.0
6.0,6.0,24.5,3.0,16,15779006.0
10.0,6.0,22.4,2.0,13,7241920.0
14.0,6.0,21.3,2.0,14,6900728.0
9.0,6.0,35.4,2.0,10,9319050.0
13.0,6.0,19.8,1.0,9,6295015.0
17.0,6.0,24.0,5.0,16,6326160.0
8.0,6.0,26.3,9.0,9,7287232.0
11.0,6.0,22.35,4.0,21,8103679.0
9.0,6.0,18.4,2.0,24,9265828.0
16.0,6.0,31.8,25.0,26,17098860.0
11.0,6.0,21.1,12.0,19,6056623.0
18.0,6.0,22.4,3.0,30,7284959.0
13.0,6.0,28.12,7.0,21,12248520.0
4.0,6.0,23.8,16.0,20,14452240.0
4.0,6.0,23.8,20.0,20,14680078.0
7.0,6.0,26.4,23.0,43,16026504.0
8.0,6.0,434.4,21.0,21,716760000.0
7.0,6.0,28.9,34.0,41,16000000.0
13.0,6.0,26.57,5.0,20,14054360.0
13.0,6.0,24.93,12.0,20,14367059.0
13.0,6.0,27.73,13.0,20,15548571.0
13.0,6.0,26.56,7.0,20,15433723.0
10.0,6.0,25.4,13.0,27,9370000.0
17.0,6.0,30.0,2.0,41,14500000.0
26.0,6.0,43.2,23.0,43,21900000.0
7.0,6.0,40.0,14.0,19,30900000.0
13.0,6.0,28.9,7.0,9,5745000.0
13.0,6.0,29.31,15.0,35,14500000.0
5.0,6.0,63.0,4.0,19,22999999.0
2.0,6.0,581.0,2.0,4,1214255500.0
20.0,6.0,20.48,3.0,21,4812800.0
13.0,6.0,19.97,2.0,9,5357495.0
18.0,6.0,19.97,9.0,9,5477383.0
20.0,6.0,21.89,4.0,21,5500000.0
18.0,6.0,19.9,2.0,11,5612175.0
20.0,6.0,21.67,4.0,21,5640000.0
11.0,6.0,19.87,17.0,17,5668964.0
13.0,6.0,22.0,3.0,14,5678248.0
20.0,6.0,21.88,3.0,21,5665000.0
12.0,6.0,20.1,2.0,14,5653084.0
11.0,6.0,19.91,17.0,17,5688399.0
17.0,6.0,21.0,4.0,16,5707716.0
11.0,6.0,19.91,7.0,17,5799714.0
18.0,6.0,19.8,8.0,17,5820116.0
11.0,6.0,19.91,10.0,17,5831979.0
13.0,6.0,23.8,6.0,14,5974995.0
13.0,6.0,21.34,2.0,15,5940699.0
12.0,6.0,20.1,11.0,14,5987508.0
17.0,6.0,19.1,15.0,15,6141338.0
9.0,6.0,20.0,10.0,17,6133884.0
14.0,6.0,21.1,9.0,14,6218170.0
17.0,6.0,20.4,13.0,15,6236933.0
9.0,6.0,17.83,10.0,21,6277855.0
11.0,6.0,23.6,1.0,19,6310899.0
17.0,6.0,24.0,6.0,16,6357768.0
17.0,6.0,29.4,14.0,14,6497400.0
21.0,6.0,19.6,25.0,25,6429252.0
31.0,6.0,19.6,17.0,25,6478722.0
13.0,6.0,23.8,17.0,17,6490618.0
31.0,6.0,19.7,16.0,25,6549627.0
5.0,6.0,20.9,6.0,9,6536260.0
31.0,6.0,19.7,14.0,25,6588322.0
13.0,6.0,20.5,1.0,9,6642980.0
13.0,6.0,24.38,3.0,15,6627660.0
4.0,6.0,20.0,5.0,19,6696984.0
11.0,6.0,22.8,19.0,19,6757475.0
10.0,6.0,20.1,7.0,21,6792978.0
14.0,6.0,25.7,4.0,14,6838770.0
6.0,6.0,20.3,9.0,33,6812374.0
10.0,6.0,22.6,2.0,16,6939900.0
5.0,6.0,20.0,3.0,19,6929940.0
4.0,6.0,20.0,14.0,19,6933992.0
14.0,6.0,21.3,2.0,14,6935109.0
11.0,6.0,22.0,1.0,19,6900383.0
16.0,6.0,27.8,2.0,14,6923590.0
14.0,6.0,25.7,9.0,14,6977550.0
14.0,6.0,25.7,11.0,14,6977550.0
6.0,6.0,20.0,16.0,16,6952223.0
14.0,6.0,20.1,27.0,33,6981936.0
9.0,6.0,20.0,9.0,9,6974903.0
5.0,6.0,24.2,11.0,16,6968814.0
6.0,6.0,21.2,7.0,13,6997897.0
17.0,6.0,29.4,13.0,14,7064820.0
17.0,6.0,29.4,8.0,9,7050120.0
17.0,6.0,29.4,6.0,14,7017780.0
4.0,6.0,21.9,5.0,19,7051207.0
9.0,6.0,19.9,7.0,9,7081202.0
14.0,6.0,20.1,7.0,17,7115581.0
18.0,6.0,22.2,13.0,30,7160325.0
5.0,6.0,20.4,16.0,17,7201389.0
10.0,6.0,24.5,6.0,23,7200000.0
16.0,6.0,19.5,8.0,14,7215000.0
18.0,6.0,19.9,2.0,23,7212146.0
5.0,6.0,20.1,2.0,33,7251565.0
11.0,6.0,27.1,18.0,19,7267587.0
3.0,6.0,19.9,31.0,33,7263296.0
9.0,6.0,21.9,11.0,17,7322291.0
3.0,6.0,20.02,18.0,33,7333853.0
19.0,6.0,20.1,23.0,33,7317695.0
19.0,6.0,19.9,31.0,33,7304216.0
18.0,6.0,19.9,18.0,23,7336952.0
5.0,6.0,24.0,14.0,19,7420587.0
18.0,6.0,22.4,8.0,30,7469211.0
9.0,6.0,23.6,7.0,17,7553416.0
2.0,6.0,19.9,15.0,17,7586564.0
7.0,6.0,27.4,17.0,25,7550000.0
18.0,6.0,23.1,10.0,30,7680709.0
6.0,6.0,25.5,3.0,33,7746900.0
5.0,6.0,23.74,2.0,33,7728366.0
7.0,6.0,20.1,18.0,33,7724430.0
7.0,6.0,20.1,28.0,33,7702320.0
6.0,6.0,19.8,21.0,33,7727583.0
3.0,6.0,19.9,28.0,33,7692956.0
15.0,6.0,21.9,17.0,30,7789596.0
15.0,6.0,21.7,14.0,18,7769425.0
17.0,6.0,23.2,17.0,18,7767405.0
13.0,6.0,23.4,15.0,16,7767901.0
6.0,6.0,19.8,2.0,33,7831491.0
6.0,6.0,19.9,33.0,33,7795256.0
6.0,6.0,19.8,29.0,33,7762191.0
3.0,6.0,19.9,17.0,33,7772750.0
18.0,6.0,19.8,23.0,23,7876191.0
8.0,6.0,21.8,2.0,24,7880571.0
19.0,6.0,22.4,25.0,32,7935904.0
6.0,6.0,25.5,6.0,33,7928194.0
13.0,6.0,21.7,15.0,18,7957543.0
16.0,6.0,24.7,11.0,14,7918104.0
7.0,6.0,25.3,2.0,8,7973329.0
8.0,6.0,23.8,7.0,17,8028161.0
10.0,6.0,22.8,10.0,13,8011920.0
15.0,6.0,19.9,14.0,14,8031640.0
11.0,6.0,24.2,4.0,29,8107000.0
17.0,6.0,25.1,37.0,62,8110926.0
12.0,6.0,19.2,1.0,19,8093519.0
11.0,6.0,21.9,4.0,17,8181840.0
12.0,6.0,19.9,15.0,33,8234620.0
13.0,6.0,24.61,11.0,15,8248942.0
17.0,6.0,21.7,14.0,24,8219240.0
17.0,6.0,21.7,16.0,24,8232626.0
5.0,6.0,19.9,11.0,33,8298300.0
7.0,6.0,22.5,17.0,23,8250000.0
15.0,6.0,21.8,14.0,14,8358871.0
13.0,6.0,28.4,10.0,17,8349993.0
6.0,6.0,28.0,2.0,15,8310176.0
13.0,6.0,25.47,14.0,15,8381682.0
6.0,6.0,20.0,24.0,33,8475036.0
10.0,6.0,19.8,13.0,33,8489121.0
10.0,6.0,19.9,16.0,33,8488849.0
7.0,6.0,20.2,23.0,33,8427440.0
7.0,6.0,22.1,2.0,6,8458060.0
8.0,6.0,22.3,12.0,32,8400000.0
7.0,6.0,20.0,30.0,33,8527123.0
16.0,6.0,24.3,21.0,32,8516090.0
10.0,6.0,19.8,32.0,33,8544984.0
8.0,6.0,27.9,5.0,32,8541585.0
9.0,6.0,20.01,20.0,33,8500000.0
6.0,6.0,20.2,7.0,33,8645898.0
5.0,6.0,23.7,16.0,25,8558756.0
26.0,6.0,25.5,7.0,33,8645300.0
5.0,6.0,24.0,13.0,16,8676581.0
10.0,6.0,21.6,20.0,33,8740507.0
9.0,6.0,19.8,28.0,33,8684371.0
9.0,6.0,27.9,9.0,10,8723765.0
17.0,1.0,37.5,3.0,17,11000000.0
13.0,1.0,33.8,15.0,18,10800000.0
12.0,1.0,42.0,11.0,14,11950000.0
15.0,1.0,39.8,1.0,16,12500000.0
10.0,1.0,54.1,13.0,14,38400000.0
35.0,1.0,36.7,4.0,24,8500000.0
13.0,1.0,36.2,13.0,20,19350000.0
10.0,1.0,35.0,13.0,26,11000000.0
24.0,1.0,46.9,8.0,14,11700000.0
15.0,1.0,46.1,11.0,12,13200000.0
23.0,1.0,38.9,12.0,12,11500000.0
36.0,1.0,43.8,9.0,22,8500000.0
10.0,1.0,35.0,19.0,20,9700000.0
26.0,1.0,44.8,1.0,12,18000000.0
26.0,1.0,40.2,8.0,24,10500000.0
30.0,1.0,50.5,3.0,12,15900000.0
13.0,1.0,38.4,10.0,18,10950000.0
8.0,1.0,37.8,3.0,8,17190000.0
17.0,1.0,36.6,20.0,23,9250000.0
6.0,1.0,41.6,21.0,24,25000000.0
6.0,1.0,30.0,1.0,8,18200000.0
26.0,1.0,40.0,8.0,21,8500000.0
23.0,1.0,46.7,7.0,12,14700000.0
32.0,1.0,40.6,5.0,18,9200000.0
39.0,1.0,36.5,8.0,15,13600000.0
12.0,1.0,37.7,7.0,17,9980000.0
6.0,1.0,50.6,4.0,9,14000000.0
5.0,1.0,45.2,15.0,42,19900000.0
7.0,1.0,47.4,2.0,13,23900000.0
6.0,1.0,39.0,25.0,25,12400000.0
12.0,1.0,36.7,3.0,12,12000000.0
15.0,1.0,32.9,2.0,3,7850000.0
10.0,1.0,36.4,8.0,14,13400000.0
20.0,1.0,41.6,3.0,9,13999000.0
8.0,1.0,38.0,17.0,17,11300000.0
18.0,1.0,42.0,8.0,26,12600000.0
29.0,1.0,35.5,3.0,17,12500000.0
9.0,1.0,41.1,21.0,23,16500000.0
15.0,1.0,34.3,9.0,16,12500000.0
4.0,1.0,38.5,4.0,23,16500000.0
13.0,1.0,45.6,15.0,16,22500000.0
13.0,1.0,46.0,20.0,32,13650000.0
12.0,1.0,30.2,9.0,15,10150000.0
25.0,1.0,34.5,16.0,25,11200000.0
10.0,1.0,38.0,11.0,26,13100000.0
30.0,1.0,50.0,11.0,12,11000000.0
16.0,1.0,34.7,5.0,9,8645000.0
9.0,1.0,42.4,15.0,23,15600000.0
15.0,1.0,38.5,12.0,16,14500000.0
11.0,1.0,50.3,2.0,6,15990000.0
12.0,1.0,38.5,10.0,22,14400000.0
18.0,1.0,35.0,3.0,12,9800000.0
20.0,1.0,37.8,5.0,15,7990000.0
15.0,1.0,54.0,6.0,12,14500000.0
27.0,1.0,49.0,6.0,16,12650000.0
18.0,1.0,37.0,2.0,18,6850000.0
12.0,1.0,39.0,23.0,33,13750000.0
20.0,1.0,38.3,3.0,18,14200000.0
27.0,1.0,39.0,14.0,24,11200000.0
14.0,1.0,38.0,12.0,17,10800000.0
23.0,1.0,50.3,11.0,25,35000000.0
27.0,1.0,35.2,13.0,15,7990000.0
24.0,1.0,32.0,1.0,5,11900000.0
6.0,1.0,77.4,5.0,4,73854000.0
11.0,1.0,35.3,5.0,12,10500000.0
22.0,1.0,39.0,4.0,9,10500000.0
20.0,1.0,39.9,7.0,18,16100000.0
5.0,1.0,38.4,2.0,17,14500000.0
8.0,1.0,46.7,2.0,25,14990000.0
15.0,1.0,35.0,8.0,16,11150000.0
6.0,1.0,47.4,24.0,26,16490000.0
17.0,1.0,48.3,7.0,21,7900000.0
19.0,1.0,35.7,5.0,12,11900000.0
16.0,1.0,39.5,1.0,12,12188000.0
16.0,1.0,35.0,6.0,16,11800000.0
14.0,1.0,39.0,4.0,12,9300000.0
18.0,1.0,35.6,11.0,24,13500000.0
18.0,1.0,37.7,7.0,17,11000000.0
9.0,1.0,33.0,15.0,25,13100000.0
12.0,1.0,42.0,5.0,5,24000000.0
20.0,1.0,48.9,5.0,8,22000000.0
9.0,1.0,35.0,1.0,9,12400000.0
13.0,1.0,41.0,9.0,14,18000000.0
3.0,1.0,29.4,24.0,58,15500000.0
5.0,1.0,34.0,6.0,16,11990000.0
10.0,1.0,42.0,19.0,25,17550000.0
11.0,1.0,37.7,3.0,17,12600000.0
16.0,1.0,43.0,2.0,14,21500000.0
17.0,1.0,33.1,3.0,25,11000000.0
8.0,1.0,47.2,18.0,25,15500000.0
35.0,1.0,34.0,8.0,17,8400000.0
28.0,1.0,36.0,3.0,10,10500000.0
10.0,1.0,34.3,1.0,12,9800000.0
18.0,1.0,44.3,13.0,17,11500000.0
6.0,1.0,41.9,4.0,12,10800000.0
13.0,1.0,41.1,7.0,25,14500000.0
9.0,1.0,42.4,9.0,16,12000000.0
8.0,1.0,45.0,9.0,23,12670000.0
11.0,1.0,44.9,19.0,23,19000000.0
28.0,1.0,51.0,7.0,15,14900000.0
36.0,1.0,56.1,14.0,25,17500000.0
26.0,1.0,28.8,2.0,14,9000000.0
7.0,1.0,39.1,12.0,14,9690000.0
4.0,1.0,39.0,6.0,16,15000000.0
15.0,1.0,36.0,12.0,12,17700000.0
10.0,1.0,39.0,18.0,25,15000000.0
11.0,1.0,35.0,11.0,12,11500000.0
30.0,1.0,38.8,5.0,10,9470000.0
24.0,1.0,46.0,5.0,22,21700000.0
9.0,1.0,43.9,25.0,30,13790000.0
10.0,1.0,42.0,11.0,25,17550000.0
22.0,1.0,38.0,4.0,17,8899000.0
15.0,1.0,45.0,8.0,22,17500000.0
12.0,1.0,53.9,14.0,36,29000000.0
8.0,1.0,40.4,18.0,28,14000000.0
9.0,1.0,49.4,28.0,35,21500000.0
14.0,1.0,38.6,4.0,12,9250000.0
6.0,1.0,25.3,4.0,5,7000000.0
8.0,1.0,42.0,12.0,12,12600000.0
13.0,1.0,43.0,15.0,24,28000000.0
4.0,1.0,39.3,12.0,14,11300000.0
9.0,1.0,35.0,1.0,12,10850000.0
17.0,1.0,35.0,1.0,6,6900000.0
9.0,1.0,47.6,18.0,30,25600000.0
11.0,1.0,44.5,10.0,25,16800000.0
12.0,1.0,40.0,12.0,12,11900000.0
17.0,1.0,50.3,4.0,6,12400000.0
5.0,1.0,43.0,16.0,5,21200000.0
42.0,1.0,33.0,3.0,4,7200000.0
9.0,1.0,46.8,22.0,30,18500000.0
5.0,1.0,55.6,2.0,11,19629526.0
13.0,1.0,36.7,8.0,16,13400000.0
6.0,1.0,34.4,4.0,12,14950000.0
14.0,1.0,50.8,2.0,14,14500000.0
28.0,1.0,37.8,10.0,17,10900000.0
13.0,1.0,36.5,2.0,49,20000000.0
19.0,1.0,51.0,8.0,16,22700000.0
5.0,1.0,56.7,2.0,11,20014680.0
12.0,1.0,33.0,2.0,18,9200000.0
24.0,1.0,34.9,11.0,12,8900000.0
16.0,1.0,40.2,3.0,33,13650000.0
12.0,1.0,38.0,6.0,14,13690000.0
13.0,1.0,44.5,30.0,46,21900000.0
23.0,1.0,40.5,12.0,19,12800000.0
28.0,1.0,35.8,9.0,16,9495000.0
4.0,1.0,37.5,5.0,15,18000000.0
10.0,1.0,36.5,8.0,14,15400000.0
12.0,1.0,34.9,8.0,12,11500000.0
6.0,1.0,44.0,2.0,24,17600000.0
15.0,1.0,39.5,12.0,22,11200000.0
16.0,1.0,35.7,7.0,14,11200000.0
14.0,1.0,40.0,2.0,5,13500000.0
18.0,1.0,39.0,13.0,46,20900000.0
8.0,1.0,36.6,1.0,5,13800000.0
11.0,1.0,39.0,3.0,13,10800000.0
4.0,1.0,38.6,12.0,19,12500000.0
7.0,1.0,40.0,15.0,19,12200000.0
5.0,1.0,37.9,2.0,23,11950000.0
15.0,1.0,30.1,9.0,30,11990000.0
17.0,1.0,37.7,10.0,19,8350000.0
30.0,1.0,39.7,12.0,24,11950000.0
9.0,1.0,35.9,7.0,12,10000000.0
5.0,1.0,57.1,4.0,11,20397973.0
24.0,1.0,42.5,15.0,25,14360000.0
11.0,1.0,35.3,5.0,12,10500000.0
23.0,1.0,40.0,22.0,24,8990000.0
15.0,1.0,34.0,8.0,16,11150000.0
6.0,1.0,47.4,24.0,26,16400000.0
19.0,1.0,35.0,9.0,12,11600000.0
10.0,1.0,34.3,4.0,13,11750000.0
12.0,1.0,42.4,18.0,5,19100000.0
8.0,1.0,46.7,2.0,25,14800000.0
9.0,1.0,35.8,24.0,33,11799000.0
12.0,1.0,35.5,18.0,25,12250000.0
10.0,1.0,35.0,4.0,16,15300000.0
26.0,1.0,48.0,10.0,12,14990000.0
8.0,1.0,38.0,17.0,17,11290000.0
12.0,1.0,36.6,1.0,16,9600000.0
12.0,1.0,34.8,2.0,12,8800000.0
4.0,1.0,40.0,19.0,23,17800000.0
9.0,1.0,38.9,5.0,13,10900000.0
12.0,1.0,38.0,14.0,22,16200000.0
17.0,1.0,43.0,12.0,23,14500000.0
11.0,1.0,35.0,2.0,17,10800000.0
34.0,1.0,46.2,4.0,24,14400000.0
9.0,1.0,33.7,8.0,22,12500000.0
6.0,1.0,42.0,5.0,5,23000000.0
15.0,1.0,37.7,16.0,17,11500000.0
13.0,1.0,51.0,10.0,12,15700000.0
10.0,1.0,35.0,1.0,12,12800000.0
15.0,1.0,39.0,3.0,12,9550000.0
10.0,1.0,42.0,6.0,10,11400000.0
24.0,1.0,37.8,10.0,17,11500000.0
19.0,1.0,40.0,8.0,14,11000000.0
7.0,1.0,63.5,4.0,7,20230244.0
18.0,1.0,36.6,3.0,16,10800000.0
15.0,1.0,37.0,21.0,25,13500000.0
21.0,1.0,40.3,11.0,16,10700000.0
16.0,1.0,30.7,1.0,17,7950000.0
8.0,1.0,42.3,13.0,29,13500000.0
17.0,1.0,43.6,14.0,25,16200000.0
25.0,1.0,39.0,11.0,16,11299000.0
12.0,1.0,42.1,21.0,44,25900000.0
6.0,1.0,39.8,9.0,26,18000000.0
12.0,1.0,37.2,8.0,8,20000000.0
5.0,1.0,35.9,5.0,7,19900000.0
15.0,1.0,38.8,4.0,9,13999000.0
25.0,1.0,35.0,3.0,12,10000000.0
8.0,1.0,37.7,2.0,24,12500000.0
8.0,1.0,38.0,6.0,12,9500000.0
12.0,1.0,21.5,7.0,7,8600000.0
21.0,1.0,44.7,7.0,17,14000000.0
7.0,1.0,43.3,25.0,25,18200000.0
13.0,1.0,38.0,15.0,24,13500000.0
10.0,1.0,34.0,5.0,5,11000000.0
7.0,1.0,33.0,9.0,9,8450000.0
12.0,1.0,43.2,25.0,25,16500000.0
12.0,1.0,43.0,5.0,27,24000000.0
12.0,1.0,39.0,22.0,22,11800000.0
11.0,1.0,38.8,20.0,25,9150000.0
24.0,1.0,40.9,12.0,47,16800000.0
24.0,1.0,38.4,14.0,17,10300000.0
18.0,1.0,40.2,22.0,33,14300000.0
5.0,1.0,50.2,10.0,17,12000000.0
20.0,1.0,37.4,3.0,14,10200000.0
11.0,1.0,38.5,13.0,17,13900000.0
19.0,1.0,38.0,2.0,16,10000000.0
6.0,1.0,37.0,2.0,16,17000000.0
14.0,1.0,40.9,15.0,23,11390000.0
9.0,1.0,35.5,1.0,17,8800000.0
14.0,1.0,36.0,9.0,12,10300000.0
11.0,1.0,38.5,16.0,22,14100000.0
14.0,1.0,36.0,24.0,27,18100000.0
24.0,1.0,47.2,11.0,16,11500000.0
4.0,1.0,35.0,1.0,12,10500000.0
10.0,1.0,39.5,10.0,19,13500000.0
8.0,1.0,34.6,1.0,5,11990000.0
23.0,1.0,42.0,1.0,9,11000000.0
12.0,1.0,36.8,3.0,16,10200000.0
13.0,1.0,47.4,19.0,24,35990000.0
27.0,1.0,50.4,2.0,18,22300000.0
11.0,1.0,43.9,9.0,17,13500000.0
24.0,1.0,42.0,19.0,25,15699000.0
14.0,1.0,42.0,6.0,12,13000000.0
16.0,1.0,37.9,14.0,17,11900000.0
7.0,1.0,52.4,4.0,14,14500000.0
12.0,1.0,40.9,8.0,14,12250000.0
6.0,1.0,40.0,8.0,25,15500000.0
16.0,1.0,45.4,7.0,9,16000000.0
13.0,1.0,39.1,3.0,12,10200000.0
10.0,1.0,41.0,18.0,17,15600000.0
12.0,1.0,40.0,6.0,47,18000000.0
5.0,1.0,38.0,8.0,17,17500000.0
15.0,1.0,40.0,7.0,12,12000000.0
15.0,1.0,38.0,2.0,14,13500000.0
16.0,1.0,36.2,8.0,9,9310000.0
12.0,1.0,35.6,14.0,15,10900000.0
15.0,1.0,45.1,2.0,14,16800000.0
15.0,1.0,35.4,5.0,17,11600000.0
11.0,1.0,38.0,14.0,17,13400000.0
14.0,1.0,42.0,10.0,12,14990000.0
14.0,1.0,41.0,6.0,9,16500000.0
9.0,1.0,41.2,2.0,30,18500000.0
20.0,1.0,44.7,17.0,17,13850000.0
18.0,1.0,41.8,17.0,17,13900000.0
13.0,1.0,39.1,14.0,17,10500000.0
27.0,1.0,40.6,21.0,33,12990000.0
15.0,1.0,53.0,25.0,25,12500000.0
18.0,1.0,40.5,5.0,14,12100000.0
3.0,1.0,37.5,12.0,15,12200000.0
28.0,1.0,36.0,5.0,10,10500000.0
16.0,1.0,34.5,6.0,12,13550000.0
29.0,1.0,39.0,8.0,8,10400000.0
14.0,1.0,39.0,14.0,14,9750000.0
21.0,1.0,36.0,5.0,12,12990000.0
13.0,1.0,38.0,9.0,17,12000000.0
5.0,1.0,39.0,18.0,22,14500000.0
6.0,1.0,36.2,1.0,16,10150000.0
19.0,1.0,30.4,7.0,22,8100000.0
16.0,1.0,39.0,8.0,9,10000000.0
12.0,1.0,48.4,2.0,19,17000000.0
6.0,1.0,34.3,1.0,14,12000000.0
11.0,1.0,35.2,25.0,25,15000000.0
5.0,1.0,38.0,8.0,14,9250000.0
9.0,1.0,41.5,7.0,23,13450000.0
36.0,1.0,39.0,4.0,17,11000000.0
21.0,1.0,45.3,8.0,32,24799990.0
5.0,1.0,38.2,18.0,42,17200000.0
11.0,1.0,38.8,6.0,12,12100000.0
10.0,1.0,41.5,12.0,19,23650000.0
21.0,1.0,46.0,9.0,29,21900000.0
13.0,1.0,33.7,6.0,24,19000000.0
5.0,1.0,36.7,11.0,17,10900000.0
14.0,1.0,32.4,7.0,15,9900000.0
8.0,1.0,38.0,9.0,12,9600000.0
11.0,1.0,35.4,10.0,12,10900000.0
22.0,1.0,41.0,2.0,17,12000000.0
12.0,1.0,42.0,6.0,12,9200000.0
8.0,1.0,39.0,11.0,17,12500000.0
17.0,1.0,36.0,5.0,14,11990000.0
15.0,1.0,32.0,1.0,9,13500000.0
14.0,1.0,40.0,10.0,27,15200000.0
25.0,1.0,44.8,20.0,25,12500000.0
11.0,1.0,34.0,13.0,29,18100000.0
7.0,1.0,45.0,12.0,19,30000000.0
5.0,1.0,36.4,6.0,17,10200000.0
15.0,1.0,38.6,10.0,16,10300000.0
15.0,1.0,35.5,1.0,12,11200000.0
13.0,1.0,41.8,2.0,16,10100000.0
7.0,1.0,35.0,14.0,24,19500000.0
5.0,1.0,38.0,16.0,17,13300000.0
12.0,1.0,37.9,4.0,22,9100000.0
11.0,1.0,35.5,8.0,14,15500000.0
15.0,1.0,33.4,3.0,9,9800000.0
8.0,1.0,32.0,6.0,9,11700000.0
6.0,1.0,39.7,11.0,24,16400000.0
17.0,1.0,42.0,14.0,14,12600000.0
15.0,1.0,36.6,11.0,14,12300000.0
9.0,1.0,40.0,3.0,12,8300000.0
21.0,1.0,32.0,6.0,19,8900000.0
25.0,1.0,34.2,9.0,9,8000000.0
14.0,1.0,33.0,4.0,9,11300000.0
16.0,1.0,36.0,24.0,25,12500000.0
17.0,1.0,49.0,3.0,24,13700000.0
8.0,1.0,38.8,2.0,12,11850000.0
14.0,1.0,36.0,10.0,14,9400000.0
23.0,1.0,38.0,5.0,9,12300000.0
18.0,1.0,38.0,2.0,17,12000000.0
26.0,1.0,34.0,8.0,14,10500000.0
13.0,1.0,41.6,6.0,14,11200000.0
11.0,1.0,38.1,4.0,14,11600000.0
15.0,1.0,35.5,16.0,32,17990000.0
10.0,1.0,38.7,2.0,14,9450000.0
16.0,1.0,42.2,15.0,21,15700000.0
23.0,1.0,41.4,7.0,19,12500000.0
12.0,1.0,37.0,6.0,16,12700000.0
7.0,1.0,44.0,11.0,17,16900000.0
9.0,1.0,44.7,2.0,18,13700000.0
24.0,1.0,38.5,9.0,33,12000000.0
12.0,1.0,35.2,11.0,12,10500000.0
26.0,1.0,34.0,11.0,14,8800800.0
7.0,1.0,45.0,16.0,23,13900000.0
11.0,1.0,29.5,12.0,16,14300000.0
5.0,1.0,37.9,20.0,22,12250000.0
20.0,1.0,41.8,9.0,12,11500000.0
17.0,1.0,39.0,16.0,17,10300000.0
7.0,1.0,45.0,27.0,30,16500000.0
14.0,1.0,45.1,18.0,17,14800000.0
17.0,1.0,40.0,13.0,25,11490000.0
18.0,1.0,37.9,5.0,17,10500000.0
7.0,1.0,45.0,5.0,9,17500000.0
9.0,1.0,36.1,4.0,17,11500000.0
14.0,1.0,38.3,6.0,18,12799999.0
33.0,1.0,44.0,8.0,20,9200000.0
18.0,1.0,35.1,3.0,12,9500000.0
27.0,1.0,39.4,10.0,16,11500000.0
14.0,1.0,32.3,12.0,33,13000000.0
25.0,1.0,34.9,14.0,16,11250000.0
10.0,1.0,41.7,17.0,25,15000000.0
8.0,1.0,33.2,4.0,12,15000000.0
11.0,1.0,34.0,4.0,9,10900000.0
4.0,1.0,41.6,9.0,22,15490000.0
4.0,1.0,41.5,9.0,22,15150000.0
8.0,1.0,36.0,13.0,17,10000000.0
13.0,1.0,58.0,21.0,26,17990000.0
19.0,1.0,36.0,2.0,14,9500000.0
12.0,1.0,41.0,9.0,33,10800000.0
9.0,1.0,38.6,3.0,12,14000000.0
26.0,1.0,40.0,12.0,24,9990000.0
18.0,1.0,40.2,4.0,19,14300000.0
15.0,1.0,38.3,21.0,22,14990000.0
9.0,1.0,41.5,5.0,24,13800000.0
26.0,1.0,37.2,17.0,21,7900000.0
6.0,1.0,42.0,16.0,16,20500000.0
14.0,1.0,34.3,12.0,16,13200000.0
6.0,1.0,36.7,2.0,25,15000000.0
13.0,1.0,35.0,5.0,16,8340000.0
19.0,1.0,34.8,8.0,12,10000000.0
23.0,1.0,39.6,11.0,24,13370000.0
21.0,1.0,35.0,7.0,12,11000000.0
26.0,1.0,49.3,3.0,16,12300000.0
25.0,1.0,44.9,10.0,25,11000000.0
16.0,1.0,39.0,2.0,12,11800000.0
12.0,1.0,38.9,12.0,14,12000000.0
17.0,1.0,39.0,16.0,18,14500000.0
15.0,1.0,38.0,14.0,16,14800000.0
6.0,1.0,37.0,17.0,17,14200000.0
19.0,1.0,41.5,9.0,25,10800000.0
15.0,1.0,46.4,8.0,10,17200000.0
15.0,1.0,42.0,7.0,14,9400000.0
13.0,1.0,38.0,5.0,14,11350000.0
13.0,1.0,37.8,4.0,22,12900000.0
19.0,1.0,41.0,13.0,14,10500000.0
12.0,1.0,40.0,15.0,16,9800000.0
21.0,1.0,38.0,10.0,17,11300000.0
12.0,1.0,45.0,6.0,19,12000000.0
12.0,1.0,39.0,2.0,12,12000000.0
10.0,1.0,41.0,21.0,24,16990000.0
