const,Количество комнат,Площадь,Цена
1.0,1.0,38.9,11400000.0
1.0,1.0,37.8,13000000.0
1.0,1.0,43.9,11500000.0
1.0,1.0,54.1,25500000.0
1.0,1.0,40.0,11500000.0
1.0,1.0,46.7,12900000.0
1.0,1.0,38.0,22000000.0
1.0,1.0,34.3,11500000.0
1.0,1.0,38.1,10990000.0
1.0,1.0,39.0,11500000.0
1.0,1.0,39.4,15500000.0
1.0,1.0,44.0,24000000.0
1.0,1.0,37.6,10200000.0
1.0,1.0,43.0,19800000.0
1.0,1.0,43.0,9700000.0
1.0,1.0,38.0,14400000.0
1.0,1.0,33.2,11500000.0
1.0,1.0,34.1,20500000.0
1.0,1.0,38.7,20600000.0
1.0,1.0,37.7,11450000.0
1.0,1.0,38.4,13500000.0
1.0,1.0,40.0,14100000.0
1.0,1.0,38.0,12600000.0
1.0,1.0,42.0,11700000.0
1.0,1.0,38.3,11199000.0
1.0,1.0,38.8,9800000.0
1.0,1.0,41.7,14600000.0
1.0,1.0,38.3,12600000.0
1.0,1.0,38.4,12800000.0
1.0,1.0,41.4,13700000.0
1.0,1.0,47.0,22800000.0
1.0,1.0,37.0,13500000.0
1.0,1.0,39.5,14200000.0
1.0,1.0,39.0,16500000.0
1.0,1.0,40.2,18500000.0
1.0,1.0,41.8,10500000.0
1.0,1.0,41.0,12500000.0
1.0,1.0,32.5,8300000.0
1.0,1.0,35.1,8950000.0
1.0,1.0,34.9,9200000.0
1.0,1.0,39.0,13800000.0
1.0,1.0,35.0,11000000.0
1.0,1.0,39.1,27200000.0
1.0,1.0,38.5,10600000.0
1.0,1.0,34.8,8900000.0
1.0,1.0,42.4,22000000.0
1.0,1.0,32.3,12890000.0
1.0,1.0,39.5,13500000.0
1.0,1.0,36.0,10499999.0
1.0,1.0,34.5,8350000.0
1.0,1.0,33.0,9300000.0
1.0,1.0,34.0,9200000.0
1.0,1.0,36.0,12950000.0
1.0,1.0,39.1,9500000.0
1.0,1.0,38.0,14000000.0
1.0,1.0,30.0,8550000.0
1.0,1.0,35.0,11800000.0
1.0,1.0,39.0,15900000.0
1.0,1.0,40.0,13600000.0
1.0,1.0,44.0,18000000.0
1.0,1.0,60.0,43000000.0
1.0,1.0,38.0,10300000.0
1.0,1.0,65.0,49000000.0
1.0,1.0,34.0,10400000.0
1.0,1.0,35.0,11990000.0
1.0,1.0,70.0,39500000.0
1.0,1.0,38.0,12750000.0
1.0,1.0,59.4,17200000.0
1.0,1.0,35.8,9500000.0
1.0,1.0,38.0,10000000.0
1.0,1.0,121.2,42675500.0
1.0,1.0,79.5,47052500.0
1.0,1.0,53.0,19600000.0
1.0,1.0,41.9,10800000.0
1.0,1.0,35.2,12000000.0
1.0,1.0,40.0,13000000.0
1.0,1.0,38.0,10700000.0
1.0,1.0,35.0,11000000.0
1.0,1.0,37.3,13590000.0
1.0,1.0,36.4,10500000.0
1.0,1.0,33.6,12100000.0
1.0,1.0,38.5,10900000.0
1.0,1.0,39.0,11000000.0
1.0,1.0,38.0,15000000.0
1.0,1.0,38.0,14800000.0
1.0,1.0,37.0,10990000.0
1.0,1.0,36.0,13500000.0
1.0,1.0,45.0,11800000.0
1.0,1.0,41.0,13300000.0
1.0,1.0,36.7,10999999.0
1.0,1.0,36.0,9300000.0
1.0,1.0,40.0,15600000.0
1.0,1.0,46.5,25500000.0
1.0,1.0,39.0,14800000.0
1.0,1.0,41.0,26970000.0
1.0,1.0,40.4,13131000.0
1.0,1.0,40.7,16700000.0
1.0,1.0,36.1,9167000.0
1.0,1.0,41.5,23300000.0
1.0,1.0,50.6,26000000.0
1.0,1.0,42.2,27000000.0
1.0,1.0,36.0,13700000.0
1.0,1.0,35.0,13399999.0
1.0,1.0,38.5,19900000.0
1.0,1.0,39.0,10700000.0
1.0,1.0,38.1,13000000.0
1.0,1.0,56.0,49900000.0
1.0,1.0,30.0,12000000.0
1.0,1.0,45.0,18300000.0
1.0,1.0,35.1,9400000.0
1.0,1.0,38.3,12500000.0
1.0,1.0,35.0,8890000.0
1.0,1.0,37.0,12000000.0
1.0,1.0,35.0,9550000.0
1.0,1.0,35.0,9800000.0
1.0,1.0,40.0,15250000.0
1.0,1.0,35.8,15700000.0
1.0,1.0,40.3,21500000.0
1.0,1.0,38.0,9490000.0
1.0,1.0,71.0,42999000.0
1.0,1.0,39.0,21000000.0
1.0,1.0,41.3,16410000.0
1.0,1.0,39.6,9500000.0
1.0,1.0,35.0,8835000.0
1.0,1.0,38.8,9950000.0
1.0,1.0,38.5,11000000.0
1.0,1.0,38.0,10900000.0
1.0,1.0,41.4,18150000.0
1.0,1.0,41.5,15300000.0
1.0,1.0,40.1,11893660.0
1.0,1.0,37.2,9800000.0
1.0,1.0,30.0,10700000.0
1.0,1.0,35.0,10600000.0
1.0,1.0,38.0,12150000.0
1.0,1.0,37.6,10500000.0
1.0,1.0,41.6,12500000.0
1.0,1.0,35.5,24000000.0
1.0,1.0,43.0,16000000.0
1.0,1.0,35.5,19500000.0
1.0,1.0,39.3,15500000.0
1.0,1.0,35.0,10900000.0
1.0,1.0,34.3,9500000.0
1.0,1.0,42.6,16999999.0
1.0,1.0,36.0,19999999.0
1.0,1.0,30.0,9200000.0
1.0,1.0,35.0,11000000.0
1.0,1.0,38.0,11000000.0
1.0,1.0,37.4,9800000.0
1.0,1.0,38.0,11700000.0
1.0,1.0,45.0,13700000.0
1.0,1.0,39.1,9750000.0
1.0,1.0,34.0,10990000.0
1.0,1.0,42.6,20800000.0
1.0,1.0,39.0,21000000.0
1.0,1.0,39.6,13400000.0
1.0,1.0,52.3,17750000.0
1.0,1.0,40.0,10700000.0
1.0,1.0,37.5,11700000.0
1.0,1.0,51.1,34000000.0
1.0,1.0,40.1,21000000.0
1.0,1.0,36.0,21800000.0
1.0,1.0,41.4,11300000.0
1.0,1.0,35.5,12950000.0
1.0,1.0,49.1,18790000.0
1.0,1.0,118.6,41500000.0
1.0,1.0,38.9,8500000.0
1.0,1.0,43.0,10800000.0
1.0,1.0,35.0,10900000.0
1.0,1.0,61.8,18490000.0
1.0,1.0,49.0,24900000.0
1.0,1.0,39.0,14990000.0
1.0,1.0,39.5,11990000.0
1.0,1.0,38.0,9750000.0
1.0,1.0,44.6,15000000.0
1.0,1.0,37.9,10500000.0
1.0,1.0,31.5,10500000.0
1.0,1.0,28.9,12700000.0
1.0,1.0,34.9,6854250.0
1.0,1.0,35.6,8800000.0
1.0,1.0,41.0,15500000.0
1.0,1.0,38.9,9500000.0
1.0,1.0,38.5,9650000.0
1.0,1.0,29.2,8200000.0
1.0,1.0,67.9,28500000.0
1.0,1.0,45.0,26500000.0
1.0,1.0,41.9,15300000.0
1.0,1.0,39.0,12500000.0
1.0,1.0,39.0,9800000.0
1.0,1.0,34.7,10150000.0
1.0,1.0,36.0,23500000.0
1.0,1.0,30.0,18000000.0
1.0,1.0,38.4,10500000.0
1.0,1.0,32.0,8700000.0
1.0,1.0,49.2,34000000.0
1.0,1.0,36.1,10800000.0
1.0,1.0,36.1,11282000.0
1.0,1.0,44.6,10370000.0
1.0,1.0,44.0,12350000.0
1.0,1.0,39.0,12000000.0
1.0,1.0,38.0,9750000.0
1.0,1.0,39.0,9400000.0
1.0,1.0,37.5,12000000.0
1.0,1.0,35.2,9200000.0
1.0,1.0,37.0,12700000.0
1.0,1.0,43.0,21000000.0
1.0,1.0,37.4,12700000.0
1.0,1.0,42.5,13900000.0
1.0,1.0,42.6,14300000.0
1.0,1.0,35.0,9300000.0
1.0,1.0,49.0,22450000.0
1.0,1.0,37.9,10550000.0
1.0,1.0,30.6,9350000.0
1.0,1.0,50.6,31500000.0
1.0,1.0,43.4,11050000.0
1.0,1.0,38.0,15000000.0
1.0,1.0,34.7,10250000.0
1.0,1.0,43.0,11800000.0
1.0,1.0,35.4,7800000.0
1.0,1.0,37.7,12500000.0
1.0,1.0,63.5,45200000.0
1.0,1.0,45.6,12600000.0
1.0,1.0,44.8,18899000.0
1.0,1.0,40.1,11800000.0
1.0,1.0,40.2,20000000.0
1.0,1.0,37.9,19700000.0
1.0,1.0,36.3,11000000.0
1.0,1.0,38.0,15350000.0
1.0,1.0,31.5,9450000.0
1.0,1.0,47.7,21500000.0
1.0,1.0,40.1,18500000.0
1.0,1.0,39.5,11100000.0
1.0,1.0,40.5,17700000.0
1.0,1.0,40.6,11100000.0
1.0,1.0,37.2,17400000.0
1.0,1.0,38.0,19400000.0
1.0,1.0,38.6,14600000.0
1.0,1.0,40.9,9490000.0
1.0,1.0,39.0,21000000.0
1.0,1.0,29.2,10000000.0
1.0,1.0,37.9,9500000.0
1.0,1.0,47.1,23000000.0
1.0,1.0,48.0,15500000.0
1.0,1.0,40.3,23700000.0
1.0,1.0,38.5,10900000.0
1.0,1.0,33.9,10750000.0
1.0,1.0,39.8,12690000.0
1.0,1.0,34.7,10900000.0
1.0,1.0,42.8,15600000.0
1.0,1.0,43.1,18790000.0
1.0,1.0,32.0,9690000.0
1.0,1.0,53.0,50000000.0
1.0,1.0,39.0,16000000.0
1.0,1.0,43.0,17999000.0
1.0,1.0,44.7,28000000.0
1.0,1.0,36.0,21460000.0
1.0,1.0,40.0,12990000.0
1.0,1.0,42.7,16800000.0
1.0,1.0,47.3,21500000.0
1.0,1.0,37.8,12500000.0
1.0,1.0,46.0,21900000.0
1.0,1.0,36.0,10400000.0
1.0,1.0,48.3,17500000.0
1.0,1.0,38.0,10980000.0
1.0,1.0,40.5,13200000.0
1.0,1.0,34.8,10900000.0
1.0,1.0,40.1,11950000.0
1.0,1.0,31.6,4850000.0
1.0,1.0,48.0,31500000.0
1.0,1.0,44.0,20300000.0
1.0,1.0,40.9,10199999.0
1.0,1.0,38.2,10000000.0
1.0,1.0,38.9,10900000.0
1.0,1.0,39.4,15500000.0
1.0,1.0,41.0,13150000.0
1.0,1.0,39.0,13500000.0
1.0,1.0,38.9,11200000.0
1.0,1.0,40.7,16500000.0
1.0,1.0,73.0,20500000.0
1.0,1.0,36.6,21700000.0
1.0,1.0,35.2,11350000.0
1.0,1.0,41.2,10990000.0
1.0,1.0,35.5,11200000.0
1.0,1.0,35.9,13350000.0
1.0,1.0,34.2,10700000.0
1.0,1.0,45.0,15000000.0
1.0,1.0,180.0,78000000.0
1.0,1.0,38.1,20900000.0
1.0,1.0,35.7,8000000.0
1.0,1.0,39.3,17100000.0
1.0,1.0,35.7,16500000.0
1.0,1.0,42.1,16995000.0
1.0,1.0,41.4,21999999.0
1.0,1.0,40.0,16990000.0
1.0,1.0,40.3,22000000.0
1.0,1.0,42.6,21300000.0
1.0,1.0,35.0,17000000.0
1.0,1.0,34.5,9300000.0
1.0,1.0,42.0,12300000.0
1.0,1.0,50.0,27900000.0
1.0,1.0,36.2,11490000.0
1.0,1.0,35.7,15700000.0
1.0,1.0,35.3,18500000.0
1.0,1.0,32.0,11799999.0
1.0,1.0,38.7,11500000.0
1.0,1.0,40.6,14350000.0
1.0,1.0,35.4,12800000.0
1.0,1.0,39.0,25000000.0
1.0,1.0,41.0,12300000.0
1.0,1.0,33.0,9000000.0
1.0,1.0,45.0,21500000.0
1.0,1.0,38.0,9100000.0
1.0,1.0,44.9,13500000.0
1.0,1.0,34.7,8300000.0
1.0,1.0,35.2,8700000.0
1.0,1.0,33.8,10200000.0
1.0,1.0,38.9,12655000.0
1.0,1.0,39.0,9500000.0
1.0,1.0,40.0,12000000.0
1.0,1.0,31.1,15990000.0
1.0,1.0,47.0,22500000.0
1.0,1.0,41.0,15990000.0
1.0,1.0,33.0,8990000.0
1.0,1.0,40.0,19890000.0
1.0,1.0,36.4,24000000.0
1.0,1.0,37.0,22600000.0
1.0,1.0,49.0,16900000.0
1.0,1.0,38.8,11200000.0
1.0,1.0,37.5,11400000.0
1.0,1.0,52.1,21950000.0
1.0,1.0,36.3,9600000.0
1.0,1.0,45.0,15000000.0
1.0,1.0,40.0,13100000.0
1.0,1.0,35.0,13985000.0
1.0,1.0,42.0,13700000.0
1.0,1.0,39.7,24000000.0
1.0,1.0,40.4,14600000.0
1.0,1.0,36.9,14500000.0
1.0,1.0,37.4,11200000.0
1.0,1.0,39.1,12100000.0
1.0,1.0,42.9,17200000.0
1.0,1.0,44.0,16200000.0
1.0,1.0,43.7,13200000.0
1.0,1.0,85.0,136471230.0
1.0,1.0,35.0,13500000.0
1.0,1.0,46.0,30000000.0
1.0,1.0,49.4,22500000.0
1.0,1.0,35.6,16800000.0
1.0,1.0,35.5,8500000.0
1.0,1.0,38.1,19000000.0
1.0,1.0,37.0,17990000.0
1.0,1.0,34.5,10050000.0
1.0,1.0,33.0,7700000.0
1.0,1.0,35.8,9850000.0
1.0,1.0,37.0,13700000.0
1.0,1.0,45.0,10975000.0
1.0,1.0,37.9,12000000.0
1.0,1.0,36.0,18500000.0
1.0,1.0,37.0,10250000.0
1.0,1.0,43.0,10000000.0
1.0,1.0,39.0,20700000.0
1.0,1.0,51.2,14200000.0
1.0,1.0,52.6,21400000.0
1.0,1.0,38.3,10300000.0
1.0,1.0,48.8,14371000.0
1.0,1.0,35.7,8200000.0
1.0,1.0,37.5,17990000.0
1.0,1.0,45.7,28890000.0
1.0,1.0,35.1,10700000.0
1.0,1.0,42.0,14000000.0
1.0,1.0,41.8,12800000.0
1.0,1.0,40.1,19239003.0
1.0,1.0,36.7,9100000.0
1.0,1.0,35.3,14000000.0
1.0,1.0,35.0,16500000.0
1.0,1.0,34.0,16000000.0
1.0,1.0,40.5,23000000.0
1.0,1.0,39.3,15200000.0
1.0,1.0,33.6,11000000.0
1.0,1.0,40.0,11890000.0
1.0,1.0,44.7,16500000.0
1.0,1.0,50.0,29500000.0
1.0,1.0,34.7,10470000.0
1.0,1.0,48.2,26028000.0
1.0,1.0,40.1,25200000.0
1.0,1.0,40.1,27950000.0
1.0,1.0,38.3,10450000.0
1.0,1.0,42.4,21000000.0
1.0,1.0,37.0,11600000.0
1.0,1.0,34.8,11900000.0
1.0,1.0,38.4,19899000.0
1.0,1.0,40.0,17990000.0
1.0,1.0,42.4,20000000.0
1.0,1.0,34.0,7150000.0
1.0,1.0,38.0,27000000.0
1.0,1.0,43.0,17499999.0
1.0,1.0,48.2,20500000.0
1.0,1.0,34.6,9600000.0
1.0,1.0,39.5,10700000.0
1.0,1.0,43.2,16750000.0
1.0,1.0,35.0,10200000.0
1.0,1.0,34.6,14400000.0
1.0,1.0,44.6,9300000.0
1.0,1.0,36.0,10900000.0
1.0,1.0,59.2,76960000.0
1.0,1.0,41.6,23000000.0
1.0,1.0,70.0,44000000.0
1.0,1.0,40.0,23500000.0
1.0,1.0,38.0,11500000.0
1.0,1.0,46.8,25272000.0
1.0,1.0,38.4,13550000.0
1.0,1.0,35.3,22500000.0
1.0,1.0,40.7,13000000.0
1.0,1.0,37.7,14200000.0
1.0,1.0,38.0,12900000.0
1.0,1.0,39.0,13900000.0
1.0,1.0,36.8,11800000.0
1.0,1.0,35.1,15000000.0
1.0,1.0,36.0,16000000.0
1.0,1.0,36.0,19750000.0
1.0,1.0,35.0,10500000.0
1.0,1.0,44.4,24850000.0
1.0,1.0,34.0,11900000.0
1.0,1.0,37.1,10500000.0
1.0,1.0,36.3,14500000.0
1.0,1.0,42.0,27000000.0
1.0,1.0,43.6,19200000.0
1.0,1.0,34.5,10100000.0
1.0,1.0,42.4,15500000.0
1.0,1.0,33.0,10499000.0
1.0,1.0,50.9,23000000.0
1.0,1.0,38.7,16400000.0
1.0,1.0,37.6,12500000.0
1.0,1.0,42.0,9900000.0
1.0,1.0,36.1,10350000.0
1.0,1.0,38.0,10300000.0
1.0,1.0,39.0,11450000.0
1.0,1.0,37.0,10000000.0
1.0,1.0,43.2,13490000.0
1.0,1.0,34.8,11150000.0
1.0,1.0,33.0,10050000.0
1.0,1.0,35.6,12100000.0
1.0,1.0,34.5,9750000.0
1.0,1.0,33.0,15000000.0
1.0,1.0,37.9,11950000.0
1.0,1.0,38.7,13350000.0
1.0,1.0,42.0,16300000.0
1.0,1.0,41.7,12488888.0
1.0,1.0,34.9,10500000.0
1.0,1.0,43.1,11500000.0
1.0,1.0,31.2,17000000.0
1.0,1.0,44.0,19800000.0
1.0,1.0,35.4,11500000.0
1.0,1.0,39.0,11390000.0
1.0,1.0,39.1,9950000.0
1.0,1.0,35.2,11200000.0
1.0,1.0,64.7,58500000.0
1.0,1.0,38.0,17900000.0
1.0,1.0,39.0,14300000.0
1.0,1.0,32.7,9600000.0
1.0,1.0,38.0,10500000.0
1.0,1.0,39.0,13880000.0
1.0,1.0,38.0,10950000.0
1.0,1.0,39.6,14900000.0
1.0,1.0,43.0,17500000.0
1.0,1.0,39.6,22000000.0
1.0,1.0,37.6,9000000.0
1.0,1.0,43.3,22000000.0
1.0,1.0,36.8,9500000.0
1.0,1.0,45.0,24990000.0
1.0,1.0,48.0,63000000.0
1.0,1.0,48.0,24500000.0
1.0,1.0,42.3,12200000.0
1.0,1.0,35.6,13790000.0
1.0,1.0,32.5,13250000.0
1.0,1.0,37.6,16800000.0
1.0,1.0,42.0,13500000.0
1.0,1.0,35.1,10900000.0
1.0,1.0,39.0,10890000.0
1.0,1.0,47.0,13490000.0
1.0,1.0,65.0,51000000.0
1.0,1.0,42.0,13300000.0
1.0,1.0,43.4,13970000.0
1.0,1.0,40.0,15700000.0
1.0,1.0,36.9,10700000.0
1.0,1.0,48.0,27900000.0
1.0,1.0,45.0,19000000.0
1.0,1.0,45.0,11500000.0
1.0,1.0,37.0,13700000.0
1.0,1.0,45.2,21528003.0
1.0,2.0,58.0,32000000.0
1.0,1.0,35.4,10500000.0
1.0,1.0,46.7,11800000.0
1.0,1.0,37.4,16000000.0
1.0,1.0,38.1,13200000.0
1.0,1.0,34.3,12344003.0
1.0,1.0,38.0,12800000.0
1.0,1.0,38.3,11150000.0
1.0,1.0,43.2,12990000.0
1.0,1.0,41.2,15900000.0
1.0,1.0,45.0,13100000.0
1.0,1.0,40.0,9450000.0
1.0,1.0,37.0,9650000.0
1.0,1.0,36.4,13782003.0
1.0,1.0,40.2,18500000.0
1.0,1.0,34.6,8750000.0
1.0,1.0,56.2,14900000.0
1.0,1.0,44.6,11800000.0
1.0,1.0,36.7,19165003.0
1.0,1.0,46.0,14500000.0
1.0,1.0,35.2,12700000.0
1.0,1.0,50.8,27800000.0
1.0,1.0,36.3,13552003.0
1.0,1.0,34.0,13600000.0
1.0,1.0,54.4,37000000.0
1.0,1.0,41.0,9900000.0
1.0,1.0,53.0,15200000.0
1.0,1.0,45.0,13100000.0
1.0,1.0,38.8,10600000.0
1.0,1.0,39.0,9600000.0
1.0,1.0,39.5,14300000.0
1.0,1.0,38.0,25000000.0
1.0,1.0,51.0,27900000.0
1.0,1.0,67.0,49000000.0
1.0,1.0,41.0,13400000.0
1.0,1.0,40.0,11500000.0
1.0,1.0,38.2,11700000.0
1.0,1.0,39.5,9500000.0
1.0,1.0,34.4,9500000.0
1.0,1.0,54.0,38400000.0
1.0,1.0,35.5,14150000.0
1.0,1.0,39.0,12000000.0
1.0,1.0,46.0,20017003.0
1.0,1.0,31.3,9500000.0
1.0,1.0,41.1,11700000.0
1.0,1.0,38.0,14700000.0
1.0,1.0,45.9,19684003.0
1.0,1.0,46.6,11200000.0
1.0,1.0,40.0,17950000.0
1.0,1.0,37.5,12500000.0
1.0,1.0,46.1,24756003.0
1.0,1.0,45.0,27900000.0
1.0,1.0,46.3,23918003.0
1.0,1.0,155.0,65100000.0
1.0,1.0,37.2,16000000.0
1.0,1.0,42.9,14000000.0
1.0,1.0,39.7,13000000.0
1.0,1.0,40.0,12800000.0
1.0,1.0,35.3,10800000.0
1.0,1.0,41.0,10100000.0
1.0,1.0,36.9,13500000.0
1.0,1.0,40.0,9100000.0
1.0,1.0,40.3,19500000.0
1.0,1.0,44.3,18760003.0
1.0,1.0,43.0,18430003.0
1.0,1.0,36.6,43000000.0
1.0,1.0,38.9,9300000.0
1.0,1.0,41.1,19693003.0
1.0,1.0,42.0,11800000.0
1.0,1.0,35.4,13522003.0
1.0,1.0,39.2,10500000.0
1.0,1.0,34.4,18500000.0
1.0,1.0,49.7,38000000.0
1.0,1.0,50.5,12100000.0
1.0,1.0,38.1,8800000.0
1.0,1.0,39.2,9500000.0
1.0,1.0,59.0,36700000.0
1.0,1.0,38.9,18300000.0
1.0,1.0,36.1,9350000.0
1.0,1.0,39.0,13990000.0
1.0,1.0,31.0,10700000.0
1.0,1.0,38.0,9500000.0
1.0,1.0,36.0,10800000.0
1.0,1.0,39.0,9900000.0
1.0,1.0,37.9,12500000.0
1.0,1.0,38.5,13800000.0
1.0,1.0,38.5,12400000.0
1.0,1.0,35.5,8950000.0
1.0,1.0,39.0,11000000.0
1.0,1.0,40.0,10500000.0
1.0,1.0,41.8,13500000.0
1.0,1.0,40.0,15000000.0
1.0,1.0,36.1,9500000.0
1.0,1.0,31.0,17900000.0
1.0,1.0,44.6,20500000.0
1.0,1.0,41.0,30290000.0
1.0,1.0,39.0,13000000.0
1.0,1.0,36.7,22900000.0
1.0,1.0,40.6,14790000.0
1.0,1.0,46.4,30000000.0
1.0,1.0,39.8,10890000.0
1.0,1.0,38.8,12200000.0
1.0,1.0,34.3,14200000.0
1.0,1.0,35.0,14000000.0
1.0,1.0,35.1,8800000.0
1.0,1.0,40.8,8250000.0
1.0,1.0,37.3,14990000.0
1.0,1.0,20.0,7000000.0
1.0,1.0,46.2,32500000.0
1.0,1.0,56.0,30000000.0
1.0,1.0,35.4,7200000.0
1.0,1.0,38.7,11700000.0
1.0,1.0,43.4,17500000.0
1.0,1.0,38.0,19000000.0
1.0,1.0,44.5,16495000.0
1.0,1.0,41.6,14300000.0
1.0,1.0,38.0,15450000.0
1.0,1.0,41.6,11250000.0
1.0,1.0,50.3,15200000.0
1.0,1.0,36.0,9350000.0
1.0,1.0,42.0,10000000.0
1.0,1.0,54.7,31500000.0
1.0,1.0,42.7,16700000.0
1.0,1.0,34.5,12300000.0
1.0,1.0,43.2,17950000.0
1.0,1.0,34.0,10500000.0
1.0,1.0,35.0,9900000.0
1.0,1.0,44.0,13500000.0
1.0,1.0,38.0,12000000.0
1.0,1.0,38.0,9800000.0
1.0,1.0,46.2,22490000.0
1.0,1.0,36.6,10500000.0
1.0,1.0,37.0,13871003.0
1.0,1.0,41.0,13799000.0
1.0,1.0,37.0,14334003.0
1.0,1.0,35.0,10800000.0
1.0,1.0,38.6,13600000.0
1.0,1.0,47.3,12000000.0
1.0,1.0,61.6,26500000.0
1.0,1.0,40.0,11200000.0
1.0,1.0,36.5,11300000.0
1.0,1.0,40.0,10300000.0
1.0,1.0,40.0,28000000.0
1.0,1.0,31.3,7505000.0
1.0,1.0,39.4,14100000.0
1.0,1.0,35.0,22999999.0
1.0,1.0,38.8,11580000.0
1.0,1.0,35.0,10900000.0
1.0,1.0,42.1,15800000.0
1.0,1.0,39.0,10500000.0
1.0,1.0,44.3,15000000.0
1.0,1.0,43.5,13500000.0
1.0,1.0,51.2,13550000.0
1.0,1.0,40.0,12450000.0
1.0,1.0,43.2,24200000.0
1.0,1.0,35.0,9250000.0
1.0,1.0,46.3,15950000.0
1.0,1.0,50.0,12300000.0
1.0,1.0,34.2,12500000.0
1.0,1.0,53.4,26500000.0
1.0,1.0,40.3,13500000.0
1.0,1.0,37.1,16000000.0
1.0,1.0,38.0,8990000.0
1.0,2.0,44.3,15000000.0
1.0,2.0,61.2,15800000.0
1.0,2.0,51.0,13500000.0
1.0,2.0,102.1,55000000.0
1.0,2.0,47.0,14800000.0
1.0,2.0,60.9,19100000.0
1.0,2.0,51.0,14500000.0
1.0,2.0,58.5,17500000.0
1.0,2.0,68.2,10200000.0
1.0,2.0,44.9,23500000.0
1.0,2.0,82.0,29000000.0
1.0,2.0,63.0,15490000.0
1.0,2.0,63.3,11900000.0
1.0,2.0,45.0,12100000.0
1.0,2.0,40.2,14000000.0
1.0,2.0,79.8,16700000.0
1.0,2.0,92.0,32900000.0
1.0,2.0,52.0,20500000.0
1.0,2.0,55.0,16000000.0
1.0,2.0,58.3,13900000.0
1.0,2.0,55.0,16500000.0
1.0,2.0,55.9,12290000.0
1.0,2.0,56.0,18800000.0
1.0,2.0,53.0,14800000.0
1.0,2.0,56.4,26800000.0
1.0,2.0,71.5,47300000.0
1.0,2.0,44.2,11300000.0
1.0,2.0,56.7,13700000.0
1.0,2.0,44.3,13900000.0
1.0,2.0,51.4,12000000.0
1.0,2.0,51.2,11500000.0
1.0,2.0,57.5,21000000.0
1.0,2.0,48.9,12700000.0
1.0,2.0,67.0,27000000.0
1.0,2.0,47.0,16800000.0
1.0,2.0,31.0,13740000.0
1.0,2.0,54.6,21900000.0
1.0,2.0,48.0,28500000.0
1.0,2.0,41.0,17000000.0
1.0,2.0,79.0,16000000.0
1.0,2.0,54.7,43760000.0
1.0,2.0,50.4,15300000.0
1.0,2.0,50.3,16500000.0
1.0,2.0,56.0,31000000.0
1.0,2.0,40.0,14890000.0
1.0,2.0,36.6,11800000.0
1.0,2.0,54.2,23000000.0
1.0,2.0,123.0,243268750.0
1.0,2.0,90.0,144159750.0
1.0,2.0,80.0,26000000.0
1.0,2.0,44.9,10300000.0
1.0,2.0,61.7,28279000.0
1.0,2.0,72.1,28499000.0
1.0,2.0,56.0,15500000.0
1.0,2.0,49.3,20500000.0
1.0,2.0,43.4,12000000.0
1.0,2.0,63.0,19500000.0
1.0,2.0,60.9,19900000.0
1.0,2.0,54.2,23500000.0
1.0,2.0,38.0,11000000.0
1.0,2.0,44.0,13800000.0
1.0,2.0,75.2,29999000.0
1.0,2.0,65.0,36000000.0
1.0,2.0,54.0,16150000.0
1.0,2.0,56.2,14700000.0
1.0,2.0,46.6,14200000.0
1.0,2.0,53.9,14700000.0
1.0,2.0,50.0,12800000.0
1.0,2.0,76.3,35500000.0
1.0,2.0,38.3,10900000.0
1.0,2.0,55.0,17750000.0
1.0,2.0,43.1,13940000.0
1.0,2.0,73.5,28000000.0
1.0,2.0,62.0,17800000.0
1.0,2.0,41.0,11999900.0
1.0,2.0,51.0,13550000.0
1.0,2.0,66.1,35500000.0
1.0,2.0,56.0,16300000.0
1.0,2.0,64.0,18200000.0
1.0,2.0,68.7,32500000.0
1.0,2.0,57.8,15500000.0
1.0,2.0,66.2,15450000.0
1.0,2.0,69.3,52000000.0
1.0,2.0,50.0,35000000.0
1.0,2.0,53.5,37200000.0
1.0,2.0,44.0,13200000.0
1.0,2.0,58.0,19800000.0
1.0,2.0,85.0,14500000.0
1.0,2.0,45.6,10580000.0
1.0,2.0,41.5,11950000.0
1.0,2.0,53.6,14500000.0
1.0,2.0,54.2,18500000.0
1.0,2.0,93.2,65000000.0
1.0,2.0,70.4,10800000.0
1.0,2.0,47.9,8383500.0
1.0,2.0,40.0,18900000.0
1.0,2.0,56.0,30999000.0
1.0,2.0,45.4,24500000.0
1.0,2.0,62.0,14500000.0
1.0,2.0,45.0,13500000.0
1.0,2.0,58.8,16750000.0
1.0,2.0,40.0,26000000.0
1.0,2.0,48.8,24400000.0
1.0,2.0,48.0,15950000.0
1.0,2.0,46.0,13500000.0
1.0,2.0,44.0,13750000.0
1.0,2.0,37.6,13500000.0
1.0,2.0,39.7,10300000.0
1.0,2.0,51.0,13300000.0
1.0,2.0,66.0,24700000.0
1.0,2.0,46.7,14700000.0
1.0,2.0,45.0,13990000.0
1.0,2.0,55.0,14800000.0
1.0,2.0,52.4,12500000.0
1.0,2.0,54.0,16400000.0
1.0,2.0,66.0,38700000.0
1.0,2.0,44.6,17800000.0
1.0,2.0,44.9,13850000.0
1.0,2.0,57.0,22500000.0
1.0,2.0,55.0,22000000.0
1.0,2.0,70.4,40650000.0
1.0,2.0,42.2,13157000.0
1.0,2.0,57.6,15060000.0
1.0,2.0,52.4,25800000.0
