,const,Количество комнат,Площадь,Цена
4153,1.0,6.0,28.9,5745000.0
4154,1.0,6.0,29.31,14500000.0
4155,1.0,6.0,63.0,22999999.0
4156,1.0,6.0,581.0,1214255500.0
4157,1.0,6.0,20.48,4812800.0
4158,1.0,6.0,19.97,5357495.0
4159,1.0,6.0,19.97,5477383.0
4160,1.0,6.0,21.89,5500000.0
4161,1.0,6.0,19.9,5612175.0
4162,1.0,6.0,21.67,5640000.0
4163,1.0,6.0,19.87,5668964.0
4164,1.0,6.0,22.0,5678248.0
4165,1.0,6.0,21.88,5665000.0
4166,1.0,6.0,20.1,5653084.0
4167,1.0,6.0,19.91,5688399.0
4168,1.0,6.0,21.0,5707716.0
4169,1.0,6.0,19.91,5799714.0
4170,1.0,6.0,19.8,5820116.0
4171,1.0,6.0,19.91,5831979.0
4172,1.0,6.0,23.8,5974995.0
4173,1.0,6.0,21.34,5940699.0
4174,1.0,6.0,20.1,5987508.0
4175,1.0,6.0,19.1,6141338.0
4176,1.0,6.0,20.0,6133884.0
4177,1.0,6.0,21.1,6218170.0
4178,1.0,6.0,20.4,6236933.0
4179,1.0,6.0,17.83,6277855.0
4180,1.0,6.0,23.6,6310899.0
4181,1.0,6.0,24.0,6357768.0
4182,1.0,6.0,29.4,6497400.0
4183,1.0,6.0,19.6,6429252.0
4184,1.0,6.0,19.6,6478722.0
4185,1.0,6.0,23.8,6490618.0
4186,1.0,6.0,19.7,6549627.0
4187,1.0,6.0,20.9,6536260.0
4188,1.0,6.0,19.7,6588322.0
4189,1.0,6.0,20.5,6642980.0
4190,1.0,6.0,24.38,6627660.0
4191,1.0,6.0,20.0,6696984.0
4192,1.0,6.0,22.8,6757475.0
4193,1.0,6.0,20.1,6792978.0
4194,1.0,6.0,25.7,6838770.0
4195,1.0,6.0,20.3,6812374.0
4196,1.0,6.0,22.6,6939900.0
4197,1.0,6.0,20.0,6929940.0
4198,1.0,6.0,20.0,6933992.0
4199,1.0,6.0,21.3,6935109.0
4200,1.0,6.0,22.0,6900383.0
4201,1.0,6.0,27.8,6923590.0
4202,1.0,6.0,25.7,6977550.0
4203,1.0,6.0,25.7,6977550.0
4204,1.0,6.0,20.0,6952223.0
4205,1.0,6.0,20.1,6981936.0
4206,1.0,6.0,20.0,6974903.0
4207,1.0,6.0,24.2,6968814.0
4208,1.0,6.0,21.2,6997897.0
4209,1.0,6.0,29.4,7064820.0
4210,1.0,6.0,29.4,7050120.0
4211,1.0,6.0,29.4,7017780.0
4212,1.0,6.0,21.9,7051207.0
4213,1.0,6.0,19.9,7081202.0
4214,1.0,6.0,20.1,7115581.0
4215,1.0,6.0,22.2,7160325.0
4216,1.0,6.0,20.4,7201389.0
4217,1.0,6.0,24.5,7200000.0
4218,1.0,6.0,19.5,7215000.0
4219,1.0,6.0,19.9,7212146.0
4220,1.0,6.0,20.1,7251565.0
4221,1.0,6.0,27.1,7267587.0
4222,1.0,6.0,19.9,7263296.0
4223,1.0,6.0,21.9,7322291.0
4224,1.0,6.0,20.02,7333853.0
4225,1.0,6.0,20.1,7317695.0
4226,1.0,6.0,19.9,7304216.0
4227,1.0,6.0,19.9,7336952.0
4228,1.0,6.0,24.0,7420587.0
4229,1.0,6.0,22.4,7469211.0
4230,1.0,6.0,23.6,7553416.0
4231,1.0,6.0,19.9,7586564.0
4232,1.0,6.0,27.4,7550000.0
4233,1.0,6.0,23.1,7680709.0
4234,1.0,6.0,25.5,7746900.0
4235,1.0,6.0,23.74,7728366.0
4236,1.0,6.0,20.1,7724430.0
4237,1.0,6.0,20.1,7702320.0
4238,1.0,6.0,19.8,7727583.0
4239,1.0,6.0,19.9,7692956.0
4240,1.0,6.0,21.9,7789596.0
4241,1.0,6.0,21.7,7769425.0
4242,1.0,6.0,23.2,7767405.0
4243,1.0,6.0,23.4,7767901.0
4244,1.0,6.0,19.8,7831491.0
4245,1.0,6.0,19.9,7795256.0
4246,1.0,6.0,19.8,7762191.0
4247,1.0,6.0,19.9,7772750.0
4248,1.0,6.0,19.8,7876191.0
4249,1.0,6.0,21.8,7880571.0
4250,1.0,6.0,22.4,7935904.0
4251,1.0,6.0,25.5,7928194.0
4252,1.0,6.0,21.7,7957543.0
4253,1.0,6.0,24.7,7918104.0
4254,1.0,6.0,25.3,7973329.0
4255,1.0,6.0,23.8,8028161.0
4256,1.0,6.0,22.8,8011920.0
4257,1.0,6.0,19.9,8031640.0
4258,1.0,6.0,24.2,8107000.0
4259,1.0,6.0,25.1,8110926.0
4260,1.0,6.0,19.2,8093519.0
4261,1.0,6.0,21.9,8181840.0
4262,1.0,6.0,19.9,8234620.0
4263,1.0,6.0,24.61,8248942.0
4264,1.0,6.0,21.7,8219240.0
4265,1.0,6.0,21.7,8232626.0
4266,1.0,6.0,19.9,8298300.0
4267,1.0,6.0,22.5,8250000.0
4268,1.0,6.0,21.8,8358871.0
4269,1.0,6.0,28.4,8349993.0
4270,1.0,6.0,28.0,8310176.0
4271,1.0,6.0,25.47,8381682.0
4272,1.0,6.0,20.0,8475036.0
4273,1.0,6.0,19.8,8489121.0
4274,1.0,6.0,19.9,8488849.0
4275,1.0,6.0,20.2,8427440.0
4276,1.0,6.0,22.1,8458060.0
4277,1.0,6.0,22.3,8400000.0
4278,1.0,6.0,20.0,8527123.0
4279,1.0,6.0,24.3,8516090.0
4280,1.0,6.0,19.8,8544984.0
4281,1.0,6.0,27.9,8541585.0
4282,1.0,6.0,20.01,8500000.0
4283,1.0,6.0,20.2,8645898.0
4284,1.0,6.0,23.7,8558756.0
4285,1.0,6.0,25.5,8645300.0
4286,1.0,6.0,24.0,8676581.0
4287,1.0,6.0,21.6,8740507.0
4288,1.0,6.0,19.8,8684371.0
4289,1.0,6.0,27.9,8723765.0
4290,1.0,1.0,37.5,11000000.0
4291,1.0,1.0,33.8,10800000.0
4292,1.0,1.0,42.0,11950000.0
4293,1.0,1.0,39.8,12500000.0
4294,1.0,1.0,54.1,38400000.0
4295,1.0,1.0,36.7,8500000.0
4296,1.0,1.0,36.2,19350000.0
4297,1.0,1.0,35.0,11000000.0
4298,1.0,1.0,46.9,11700000.0
4299,1.0,1.0,46.1,13200000.0
4300,1.0,1.0,38.9,11500000.0
4301,1.0,1.0,43.8,8500000.0
4302,1.0,1.0,35.0,9700000.0
4303,1.0,1.0,44.8,18000000.0
4304,1.0,1.0,40.2,10500000.0
4305,1.0,1.0,50.5,15900000.0
4306,1.0,1.0,38.4,10950000.0
4307,1.0,1.0,37.8,17190000.0
4308,1.0,1.0,36.6,9250000.0
4309,1.0,1.0,41.6,25000000.0
4310,1.0,1.0,30.0,18200000.0
4311,1.0,1.0,40.0,8500000.0
4312,1.0,1.0,46.7,14700000.0
4313,1.0,1.0,40.6,9200000.0
4314,1.0,1.0,36.5,13600000.0
4315,1.0,1.0,37.7,9980000.0
4316,1.0,1.0,50.6,14000000.0
4317,1.0,1.0,45.2,19900000.0
4318,1.0,1.0,47.4,23900000.0
4319,1.0,1.0,39.0,12400000.0
4320,1.0,1.0,36.7,12000000.0
4321,1.0,1.0,32.9,7850000.0
4322,1.0,1.0,36.4,13400000.0
4323,1.0,1.0,41.6,13999000.0
4324,1.0,1.0,38.0,11300000.0
4325,1.0,1.0,42.0,12600000.0
4326,1.0,1.0,35.5,12500000.0
4327,1.0,1.0,41.1,16500000.0
4328,1.0,1.0,34.3,12500000.0
4329,1.0,1.0,38.5,16500000.0
4330,1.0,1.0,45.6,22500000.0
4331,1.0,1.0,46.0,13650000.0
4332,1.0,1.0,30.2,10150000.0
4333,1.0,1.0,34.5,11200000.0
4334,1.0,1.0,38.0,13100000.0
4335,1.0,1.0,50.0,11000000.0
4336,1.0,1.0,34.7,8645000.0
4337,1.0,1.0,42.4,15600000.0
4338,1.0,1.0,38.5,14500000.0
4339,1.0,1.0,50.3,15990000.0
4340,1.0,1.0,38.5,14400000.0
4341,1.0,1.0,35.0,9800000.0
4342,1.0,1.0,37.8,7990000.0
4343,1.0,1.0,54.0,14500000.0
4344,1.0,1.0,49.0,12650000.0
4345,1.0,1.0,37.0,6850000.0
4346,1.0,1.0,39.0,13750000.0
4347,1.0,1.0,38.3,14200000.0
4348,1.0,1.0,39.0,11200000.0
4349,1.0,1.0,38.0,10800000.0
4350,1.0,1.0,50.3,35000000.0
4351,1.0,1.0,35.2,7990000.0
4352,1.0,1.0,32.0,11900000.0
4353,1.0,1.0,77.4,73854000.0
4354,1.0,1.0,35.3,10500000.0
4355,1.0,1.0,39.0,10500000.0
4356,1.0,1.0,39.9,16100000.0
4357,1.0,1.0,38.4,14500000.0
4358,1.0,1.0,46.7,14990000.0
4359,1.0,1.0,35.0,11150000.0
4360,1.0,1.0,47.4,16490000.0
4361,1.0,1.0,48.3,7900000.0
4362,1.0,1.0,35.7,11900000.0
4363,1.0,1.0,39.5,12188000.0
4364,1.0,1.0,35.0,11800000.0
4365,1.0,1.0,39.0,9300000.0
4366,1.0,1.0,35.6,13500000.0
4367,1.0,1.0,37.7,11000000.0
4368,1.0,1.0,33.0,13100000.0
4369,1.0,1.0,42.0,24000000.0
4370,1.0,1.0,48.9,22000000.0
4371,1.0,1.0,35.0,12400000.0
4372,1.0,1.0,41.0,18000000.0
4373,1.0,1.0,29.4,15500000.0
4374,1.0,1.0,34.0,11990000.0
4375,1.0,1.0,42.0,17550000.0
4376,1.0,1.0,37.7,12600000.0
4377,1.0,1.0,43.0,21500000.0
4378,1.0,1.0,33.1,11000000.0
4379,1.0,1.0,47.2,15500000.0
4380,1.0,1.0,34.0,8400000.0
4381,1.0,1.0,36.0,10500000.0
4382,1.0,1.0,34.3,9800000.0
4383,1.0,1.0,44.3,11500000.0
4384,1.0,1.0,41.9,10800000.0
4385,1.0,1.0,41.1,14500000.0
4386,1.0,1.0,42.4,12000000.0
4387,1.0,1.0,45.0,12670000.0
4388,1.0,1.0,44.9,19000000.0
4389,1.0,1.0,51.0,14900000.0
4390,1.0,1.0,56.1,17500000.0
4391,1.0,1.0,28.8,9000000.0
4392,1.0,1.0,39.1,9690000.0
4393,1.0,1.0,39.0,15000000.0
4394,1.0,1.0,36.0,17700000.0
4395,1.0,1.0,39.0,15000000.0
4396,1.0,1.0,35.0,11500000.0
4397,1.0,1.0,38.8,9470000.0
4398,1.0,1.0,46.0,21700000.0
4399,1.0,1.0,43.9,13790000.0
4400,1.0,1.0,42.0,17550000.0
4401,1.0,1.0,38.0,8899000.0
4402,1.0,1.0,45.0,17500000.0
4403,1.0,1.0,53.9,29000000.0
4404,1.0,1.0,40.4,14000000.0
4405,1.0,1.0,49.4,21500000.0
4406,1.0,1.0,38.6,9250000.0
4407,1.0,1.0,25.3,7000000.0
4408,1.0,1.0,42.0,12600000.0
4409,1.0,1.0,43.0,28000000.0
4410,1.0,1.0,39.3,11300000.0
4411,1.0,1.0,35.0,10850000.0
4412,1.0,1.0,35.0,6900000.0
4413,1.0,1.0,47.6,25600000.0
4414,1.0,1.0,44.5,16800000.0
4415,1.0,1.0,40.0,11900000.0
4416,1.0,1.0,50.3,12400000.0
4417,1.0,1.0,43.0,21200000.0
4418,1.0,1.0,33.0,7200000.0
4419,1.0,1.0,46.8,18500000.0
4420,1.0,1.0,55.6,19629526.0
4421,1.0,1.0,36.7,13400000.0
4422,1.0,1.0,34.4,14950000.0
4423,1.0,1.0,50.8,14500000.0
4424,1.0,1.0,37.8,10900000.0
4425,1.0,1.0,36.5,20000000.0
4426,1.0,1.0,51.0,22700000.0
4427,1.0,1.0,56.7,20014680.0
4428,1.0,1.0,33.0,9200000.0
4429,1.0,1.0,34.9,8900000.0
4430,1.0,1.0,40.2,13650000.0
4431,1.0,1.0,38.0,13690000.0
4432,1.0,1.0,44.5,21900000.0
4433,1.0,1.0,40.5,12800000.0
4434,1.0,1.0,35.8,9495000.0
4435,1.0,1.0,37.5,18000000.0
4436,1.0,1.0,36.5,15400000.0
4437,1.0,1.0,34.9,11500000.0
4438,1.0,1.0,44.0,17600000.0
4439,1.0,1.0,39.5,11200000.0
4440,1.0,1.0,35.7,11200000.0
4441,1.0,1.0,40.0,13500000.0
4442,1.0,1.0,39.0,20900000.0
4443,1.0,1.0,36.6,13800000.0
4444,1.0,1.0,39.0,10800000.0
4445,1.0,1.0,38.6,12500000.0
4446,1.0,1.0,40.0,12200000.0
4447,1.0,1.0,37.9,11950000.0
4448,1.0,1.0,30.1,11990000.0
4449,1.0,1.0,37.7,8350000.0
4450,1.0,1.0,39.7,11950000.0
4451,1.0,1.0,35.9,10000000.0
4452,1.0,1.0,57.1,20397973.0
4453,1.0,1.0,42.5,14360000.0
4454,1.0,1.0,35.3,10500000.0
4455,1.0,1.0,40.0,8990000.0
4456,1.0,1.0,34.0,11150000.0
4457,1.0,1.0,47.4,16400000.0
4458,1.0,1.0,35.0,11600000.0
4459,1.0,1.0,34.3,11750000.0
4460,1.0,1.0,42.4,19100000.0
4461,1.0,1.0,46.7,14800000.0
4462,1.0,1.0,35.8,11799000.0
4463,1.0,1.0,35.5,12250000.0
4464,1.0,1.0,35.0,15300000.0
4465,1.0,1.0,48.0,14990000.0
4466,1.0,1.0,38.0,11290000.0
4467,1.0,1.0,36.6,9600000.0
4468,1.0,1.0,34.8,8800000.0
4469,1.0,1.0,40.0,17800000.0
4470,1.0,1.0,38.9,10900000.0
4471,1.0,1.0,38.0,16200000.0
4472,1.0,1.0,43.0,14500000.0
4473,1.0,1.0,35.0,10800000.0
4474,1.0,1.0,46.2,14400000.0
4475,1.0,1.0,33.7,12500000.0
4476,1.0,1.0,42.0,23000000.0
4477,1.0,1.0,37.7,11500000.0
4478,1.0,1.0,51.0,15700000.0
4479,1.0,1.0,35.0,12800000.0
4480,1.0,1.0,39.0,9550000.0
4481,1.0,1.0,42.0,11400000.0
4482,1.0,1.0,37.8,11500000.0
4483,1.0,1.0,40.0,11000000.0
4484,1.0,1.0,63.5,20230244.0
4485,1.0,1.0,36.6,10800000.0
4486,1.0,1.0,37.0,13500000.0
4487,1.0,1.0,40.3,10700000.0
4488,1.0,1.0,30.7,7950000.0
4489,1.0,1.0,42.3,13500000.0
4490,1.0,1.0,43.6,16200000.0
4491,1.0,1.0,39.0,11299000.0
4492,1.0,1.0,42.1,25900000.0
4493,1.0,1.0,39.8,18000000.0
4494,1.0,1.0,37.2,20000000.0
4495,1.0,1.0,35.9,19900000.0
4496,1.0,1.0,38.8,13999000.0
4497,1.0,1.0,35.0,10000000.0
4498,1.0,1.0,37.7,12500000.0
4499,1.0,1.0,38.0,9500000.0
4500,1.0,1.0,21.5,8600000.0
4501,1.0,1.0,44.7,14000000.0
4502,1.0,1.0,43.3,18200000.0
4503,1.0,1.0,38.0,13500000.0
4504,1.0,1.0,34.0,11000000.0
4505,1.0,1.0,33.0,8450000.0
4506,1.0,1.0,43.2,16500000.0
4507,1.0,1.0,43.0,24000000.0
4508,1.0,1.0,39.0,11800000.0
4509,1.0,1.0,38.8,9150000.0
4510,1.0,1.0,40.9,16800000.0
4511,1.0,1.0,38.4,10300000.0
4512,1.0,1.0,40.2,14300000.0
4513,1.0,1.0,50.2,12000000.0
4514,1.0,1.0,37.4,10200000.0
4515,1.0,1.0,38.5,13900000.0
4516,1.0,1.0,38.0,10000000.0
4517,1.0,1.0,37.0,17000000.0
4518,1.0,1.0,40.9,11390000.0
4519,1.0,1.0,35.5,8800000.0
4520,1.0,1.0,36.0,10300000.0
4521,1.0,1.0,38.5,14100000.0
4522,1.0,1.0,36.0,18100000.0
4523,1.0,1.0,47.2,11500000.0
4524,1.0,1.0,35.0,10500000.0
4525,1.0,1.0,39.5,13500000.0
4526,1.0,1.0,34.6,11990000.0
4527,1.0,1.0,42.0,11000000.0
4528,1.0,1.0,36.8,10200000.0
4529,1.0,1.0,47.4,35990000.0
4530,1.0,1.0,50.4,22300000.0
4531,1.0,1.0,43.9,13500000.0
4532,1.0,1.0,42.0,15699000.0
4533,1.0,1.0,42.0,13000000.0
4534,1.0,1.0,37.9,11900000.0
4535,1.0,1.0,52.4,14500000.0
4536,1.0,1.0,40.9,12250000.0
4537,1.0,1.0,40.0,15500000.0
4538,1.0,1.0,45.4,16000000.0
4539,1.0,1.0,39.1,10200000.0
4540,1.0,1.0,41.0,15600000.0
4541,1.0,1.0,40.0,18000000.0
4542,1.0,1.0,38.0,17500000.0
4543,1.0,1.0,40.0,12000000.0
4544,1.0,1.0,38.0,13500000.0
4545,1.0,1.0,36.2,9310000.0
4546,1.0,1.0,35.6,10900000.0
4547,1.0,1.0,45.1,16800000.0
4548,1.0,1.0,35.4,11600000.0
4549,1.0,1.0,38.0,13400000.0
4550,1.0,1.0,42.0,14990000.0
4551,1.0,1.0,41.0,16500000.0
4552,1.0,1.0,41.2,18500000.0
4553,1.0,1.0,44.7,13850000.0
4554,1.0,1.0,41.8,13900000.0
4555,1.0,1.0,39.1,10500000.0
4556,1.0,1.0,40.6,12990000.0
4557,1.0,1.0,53.0,12500000.0
4558,1.0,1.0,40.5,12100000.0
4559,1.0,1.0,37.5,12200000.0
4560,1.0,1.0,36.0,10500000.0
4561,1.0,1.0,34.5,13550000.0
4562,1.0,1.0,39.0,10400000.0
4563,1.0,1.0,39.0,9750000.0
4564,1.0,1.0,36.0,12990000.0
4565,1.0,1.0,38.0,12000000.0
4566,1.0,1.0,39.0,14500000.0
4567,1.0,1.0,36.2,10150000.0
4568,1.0,1.0,30.4,8100000.0
4569,1.0,1.0,39.0,10000000.0
4570,1.0,1.0,48.4,17000000.0
4571,1.0,1.0,34.3,12000000.0
4572,1.0,1.0,35.2,15000000.0
4573,1.0,1.0,38.0,9250000.0
4574,1.0,1.0,41.5,13450000.0
4575,1.0,1.0,39.0,11000000.0
4576,1.0,1.0,45.3,24799990.0
4577,1.0,1.0,38.2,17200000.0
4578,1.0,1.0,38.8,12100000.0
4579,1.0,1.0,41.5,23650000.0
4580,1.0,1.0,46.0,21900000.0
4581,1.0,1.0,33.7,19000000.0
4582,1.0,1.0,36.7,10900000.0
4583,1.0,1.0,32.4,9900000.0
4584,1.0,1.0,38.0,9600000.0
4585,1.0,1.0,35.4,10900000.0
4586,1.0,1.0,41.0,12000000.0
4587,1.0,1.0,42.0,9200000.0
4588,1.0,1.0,39.0,12500000.0
4589,1.0,1.0,36.0,11990000.0
4590,1.0,1.0,32.0,13500000.0
4591,1.0,1.0,40.0,15200000.0
4592,1.0,1.0,44.8,12500000.0
4593,1.0,1.0,34.0,18100000.0
4594,1.0,1.0,45.0,30000000.0
4595,1.0,1.0,36.4,10200000.0
4596,1.0,1.0,38.6,10300000.0
4597,1.0,1.0,35.5,11200000.0
4598,1.0,1.0,41.8,10100000.0
4599,1.0,1.0,35.0,19500000.0
4600,1.0,1.0,38.0,13300000.0
4601,1.0,1.0,37.9,9100000.0
4602,1.0,1.0,35.5,15500000.0
4603,1.0,1.0,33.4,9800000.0
4604,1.0,1.0,32.0,11700000.0
4605,1.0,1.0,39.7,16400000.0
4606,1.0,1.0,42.0,12600000.0
4607,1.0,1.0,36.6,12300000.0
4608,1.0,1.0,40.0,8300000.0
4609,1.0,1.0,32.0,8900000.0
4610,1.0,1.0,34.2,8000000.0
4611,1.0,1.0,33.0,11300000.0
4612,1.0,1.0,36.0,12500000.0
4613,1.0,1.0,49.0,13700000.0
4614,1.0,1.0,38.8,11850000.0
4615,1.0,1.0,36.0,9400000.0
4616,1.0,1.0,38.0,12300000.0
4617,1.0,1.0,38.0,12000000.0
4618,1.0,1.0,34.0,10500000.0
4619,1.0,1.0,41.6,11200000.0
4620,1.0,1.0,38.1,11600000.0
4621,1.0,1.0,35.5,17990000.0
4622,1.0,1.0,38.7,9450000.0
4623,1.0,1.0,42.2,15700000.0
4624,1.0,1.0,41.4,12500000.0
4625,1.0,1.0,37.0,12700000.0
4626,1.0,1.0,44.0,16900000.0
4627,1.0,1.0,44.7,13700000.0
4628,1.0,1.0,38.5,12000000.0
4629,1.0,1.0,35.2,10500000.0
4630,1.0,1.0,34.0,8800800.0
4631,1.0,1.0,45.0,13900000.0
4632,1.0,1.0,29.5,14300000.0
4633,1.0,1.0,37.9,12250000.0
4634,1.0,1.0,41.8,11500000.0
4635,1.0,1.0,39.0,10300000.0
4636,1.0,1.0,45.0,16500000.0
4637,1.0,1.0,45.1,14800000.0
4638,1.0,1.0,40.0,11490000.0
4639,1.0,1.0,37.9,10500000.0
4640,1.0,1.0,45.0,17500000.0
4641,1.0,1.0,36.1,11500000.0
4642,1.0,1.0,38.3,12799999.0
4643,1.0,1.0,44.0,9200000.0
4644,1.0,1.0,35.1,9500000.0
4645,1.0,1.0,39.4,11500000.0
4646,1.0,1.0,32.3,13000000.0
4647,1.0,1.0,34.9,11250000.0
4648,1.0,1.0,41.7,15000000.0
4649,1.0,1.0,33.2,15000000.0
4650,1.0,1.0,34.0,10900000.0
4651,1.0,1.0,41.6,15490000.0
4652,1.0,1.0,41.5,15150000.0
4653,1.0,1.0,36.0,10000000.0
4654,1.0,1.0,58.0,17990000.0
4655,1.0,1.0,36.0,9500000.0
4656,1.0,1.0,41.0,10800000.0
4657,1.0,1.0,38.6,14000000.0
4658,1.0,1.0,40.0,9990000.0
4659,1.0,1.0,40.2,14300000.0
4660,1.0,1.0,38.3,14990000.0
4661,1.0,1.0,41.5,13800000.0
4662,1.0,1.0,37.2,7900000.0
4663,1.0,1.0,42.0,20500000.0
4664,1.0,1.0,34.3,13200000.0
4665,1.0,1.0,36.7,15000000.0
4666,1.0,1.0,35.0,8340000.0
4667,1.0,1.0,34.8,10000000.0
4668,1.0,1.0,39.6,13370000.0
4669,1.0,1.0,35.0,11000000.0
4670,1.0,1.0,49.3,12300000.0
4671,1.0,1.0,44.9,11000000.0
4672,1.0,1.0,39.0,11800000.0
4673,1.0,1.0,38.9,12000000.0
4674,1.0,1.0,39.0,14500000.0
4675,1.0,1.0,38.0,14800000.0
4676,1.0,1.0,37.0,14200000.0
4677,1.0,1.0,41.5,10800000.0
4678,1.0,1.0,46.4,17200000.0
4679,1.0,1.0,42.0,9400000.0
4680,1.0,1.0,38.0,11350000.0
4681,1.0,1.0,37.8,12900000.0
4682,1.0,1.0,41.0,10500000.0
4683,1.0,1.0,40.0,9800000.0
4684,1.0,1.0,38.0,11300000.0
4685,1.0,1.0,45.0,12000000.0
4686,1.0,1.0,39.0,12000000.0
4687,1.0,1.0,41.0,16990000.0
4688,1.0,1.0,35.0,9700000.0
4689,1.0,1.0,40.2,8700000.0
4690,1.0,1.0,36.1,9120000.0
4691,1.0,1.0,45.0,13990000.0
4692,1.0,1.0,40.5,18500000.0
4693,1.0,1.0,35.2,8700000.0
4694,1.0,1.0,36.5,13690000.0
4695,1.0,1.0,42.5,15390000.0
4696,1.0,1.0,38.0,12800000.0
4697,1.0,1.0,40.0,10150000.0
4698,1.0,1.0,30.9,9900000.0
4699,1.0,1.0,40.1,10500000.0
4700,1.0,1.0,45.0,31000000.0
4701,1.0,1.0,33.0,16300000.0
4702,1.0,1.0,39.5,16990000.0
4703,1.0,1.0,33.5,14350000.0
4704,1.0,1.0,39.0,14600000.0
4705,1.0,1.0,39.0,10500000.0
4706,1.0,1.0,38.9,12500000.0
4707,1.0,1.0,41.9,15900000.0
4708,1.0,1.0,54.3,26100000.0
4709,1.0,1.0,45.7,11400000.0
4710,1.0,1.0,38.5,11550000.0
4711,1.0,1.0,43.0,27250000.0
4712,1.0,1.0,38.0,11300000.0
4713,1.0,1.0,38.0,13950000.0
4714,1.0,1.0,41.2,14350000.0
4715,1.0,1.0,38.0,14900000.0
4716,1.0,1.0,38.8,11800000.0
4717,1.0,1.0,34.8,12000000.0
4718,1.0,1.0,37.5,11600000.0
4719,1.0,1.0,48.6,19999900.0
4720,1.0,1.0,46.7,18999900.0
4721,1.0,1.0,35.3,15300000.0
4722,1.0,1.0,40.6,8200000.0
4723,1.0,1.0,39.2,11300000.0
4724,1.0,1.0,37.0,11000000.0
4726,1.0,1.0,39.0,11150000.0
4727,1.0,1.0,37.8,11000000.0
4728,1.0,1.0,38.0,18000000.0
4729,1.0,1.0,42.0,15300000.0
4730,1.0,1.0,37.3,11800000.0
4731,1.0,1.0,42.5,13700000.0
4732,1.0,1.0,38.5,15000000.0
4733,1.0,1.0,43.4,13500000.0
4734,1.0,1.0,37.6,13500000.0
4735,1.0,1.0,38.0,14000000.0
4736,1.0,1.0,38.0,12700000.0
4737,1.0,1.0,37.8,9500000.0
4738,1.0,1.0,39.8,16400000.0
4739,1.0,1.0,37.5,11900000.0
4740,1.0,1.0,38.7,14000000.0
4741,1.0,1.0,35.8,9100000.0
4742,1.0,1.0,39.2,10900000.0
4743,1.0,1.0,38.1,9200000.0
4744,1.0,1.0,34.8,10800000.0
4745,1.0,1.0,52.0,19500000.0
4746,1.0,1.0,37.7,10500000.0
4747,1.0,1.0,38.0,10999000.0
4748,1.0,1.0,37.8,11500000.0
4749,1.0,1.0,37.8,11900000.0
4750,1.0,1.0,38.3,13300000.0
4751,1.0,1.0,44.2,21500000.0
4752,1.0,1.0,45.5,29990000.0
4753,1.0,1.0,45.0,14500000.0
4754,1.0,1.0,35.5,12300000.0
4755,1.0,1.0,38.3,11500000.0
4756,1.0,1.0,39.4,10200000.0
4757,1.0,1.0,36.7,10400000.0
4758,1.0,1.0,37.6,13999000.0
4759,1.0,1.0,40.4,22000000.0
4760,1.0,1.0,36.9,10500000.0
4761,1.0,1.0,45.8,21750000.0
4762,1.0,1.0,35.8,9850000.0
4763,1.0,1.0,45.2,28000000.0
4764,1.0,1.0,32.4,11800000.0
4765,1.0,1.0,35.6,10400000.0
4766,1.0,1.0,38.4,14100000.0
4767,1.0,1.0,34.6,9600000.0
4768,1.0,1.0,54.3,29000000.0
4769,1.0,1.0,49.0,14870000.0
4770,1.0,1.0,37.5,16900000.0
4771,1.0,1.0,40.0,11500000.0
4772,1.0,1.0,35.1,12700000.0
4773,1.0,1.0,38.9,12495000.0
4774,1.0,1.0,35.0,10800000.0
4775,1.0,1.0,36.5,8450000.0
4776,1.0,1.0,42.8,10750000.0
4777,1.0,1.0,45.0,16200000.0
4778,1.0,1.0,46.3,19900000.0
4779,1.0,1.0,40.4,22000000.0
4780,1.0,1.0,32.7,12000000.0
4781,1.0,1.0,40.0,19000000.0
4782,1.0,1.0,35.5,10100000.0
4783,1.0,1.0,38.4,27000000.0
4784,1.0,1.0,40.3,13500000.0
4785,1.0,1.0,35.0,10299999.0
4786,1.0,1.0,43.0,24200000.0
4787,1.0,1.0,39.0,12500000.0
4788,1.0,1.0,45.5,23900000.0
4789,1.0,1.0,45.5,23500000.0
4790,1.0,1.0,46.0,30000000.0
4791,1.0,1.0,38.5,16500000.0
4792,1.0,1.0,35.1,13500000.0
4793,1.0,1.0,38.5,12400000.0
4794,1.0,1.0,38.0,10200000.0
4795,1.0,1.0,39.9,18990000.0
4796,1.0,1.0,37.0,15600000.0
4797,1.0,1.0,36.6,9600000.0
4798,1.0,1.0,42.0,15500000.0
4799,1.0,1.0,40.0,14500000.0
4800,1.0,1.0,41.0,14500000.0
4801,1.0,1.0,39.0,8000000.0
4802,1.0,1.0,39.0,19900000.0
4803,1.0,1.0,40.0,13800000.0
4804,1.0,1.0,40.9,11000000.0
4805,1.0,1.0,36.0,9900000.0
4806,1.0,1.0,35.0,10900000.0
4807,1.0,1.0,28.3,8750000.0
4808,1.0,1.0,40.0,14000000.0
4809,1.0,1.0,38.1,11500000.0
4810,1.0,1.0,34.1,11150000.0
4811,1.0,1.0,37.1,11800000.0
4812,1.0,1.0,34.9,9900000.0
4813,1.0,1.0,29.5,15800000.0
4814,1.0,1.0,40.0,12600000.0
4815,1.0,1.0,40.0,13200000.0
4816,1.0,1.0,38.4,10800000.0
4817,1.0,1.0,42.2,12100000.0
4818,1.0,1.0,38.3,15500000.0
