Станция метро,Минут до метро,Количество комнат,Площадь,Кухня площадь,Этаж,Количество этажей,Тип квартиры_Вторичное,Тип квартиры_Новостройка,Регион_Москва,Регион_Московская область,Ремонт_Без ремонта,Ремонт_Дизайнерский,Ремонт_Евроремонт,Ремонт_Косметический,Цена
65,19.0,0.0,27.85,8.9,17.0,11.0,0,1,1,0,0,0,0,1,5792800.0
65,19.0,1.0,46.17,10.5,17.0,11.0,0,1,1,0,0,0,0,1,9003150.0
65,19.0,2.0,67.35,12.2,18.0,11.0,0,1,1,0,0,0,0,1,11786250.0
65,19.0,2.0,63.65,11.9,18.0,11.0,0,1,1,0,0,0,0,1,11138750.0
65,19.0,2.0,67.2,12.2,18.0,11.0,0,1,1,0,0,0,0,1,11760000.0
65,19.0,1.0,46.17,10.5,18.0,11.0,0,1,1,0,0,0,0,1,9003150.0
65,19.0,2.0,67.35,12.2,19.0,11.0,0,1,1,0,0,0,0,1,11786250.0
65,19.0,1.0,46.17,10.5,19.0,11.0,0,1,1,0,0,0,0,1,9003150.0
65,19.0,1.0,46.17,10.5,20.0,11.0,0,1,1,0,0,0,0,1,9003150.0
65,19.0,2.0,67.35,12.2,21.0,11.0,0,1,1,0,0,0,0,1,11786250.0
65,19.0,1.0,46.17,10.5,21.0,11.0,0,1,1,0,0,0,0,1,9003150.0
65,19.0,1.0,46.17,10.5,23.0,11.0,0,1,1,0,0,0,0,1,9003150.0
65,19.0,2.0,67.35,12.2,24.0,11.0,0,1,1,0,0,0,0,1,11786250.0
65,19.0,1.0,35.6,9.6,25.0,11.0,0,1,1,0,0,0,0,1,7084400.0
65,19.0,1.0,44.08,10.3,4.0,11.0,0,1,1,0,0,0,0,1,8242960.0
65,19.0,1.0,43.95,10.3,9.0,11.0,0,1,1,0,0,0,0,1,8218650.0
65,19.0,0.0,27.15,8.9,11.0,11.0,0,1,1,0,0,0,0,1,5538600.0
65,19.0,1.0,43.95,10.3,15.0,11.0,0,1,1,0,0,0,0,1,8394450.0
65,19.0,0.0,28.29,9.0,9.0,11.0,0,1,1,0,0,0,0,1,5658000.0
65,19.0,1.0,43.21,10.2,14.0,11.0,0,1,1,0,0,0,0,1,8253110.0
65,19.0,2.0,61.64,11.7,2.0,11.0,0,1,1,0,0,0,0,1,10478800.0
65,19.0,2.0,63.25,11.9,4.0,11.0,0,1,1,0,0,0,0,1,10752500.0
65,19.0,2.0,63.25,11.9,6.0,11.0,0,1,1,0,0,0,0,1,10752500.0
65,19.0,2.0,55.85,11.3,6.0,11.0,0,1,1,0,0,0,0,1,9773750.0
65,19.0,2.0,66.31,12.1,6.0,11.0,0,1,1,0,0,0,0,1,11272700.0
65,19.0,2.0,61.64,11.7,8.0,11.0,0,1,1,0,0,0,0,1,10478800.0
65,19.0,2.0,63.25,11.9,8.0,11.0,0,1,1,0,0,0,0,1,10752500.0
65,19.0,2.0,55.85,11.3,8.0,11.0,0,1,1,0,0,0,0,1,9773750.0
65,19.0,2.0,63.25,11.9,12.0,11.0,0,1,1,0,0,0,0,1,10879000.0
65,19.0,2.0,66.31,12.1,12.0,11.0,0,1,1,0,0,0,0,1,11405320.0
65,19.0,2.0,61.64,11.7,14.0,11.0,0,1,1,0,0,0,0,1,10602080.0
65,19.0,3.0,71.4,12.5,14.0,11.0,0,1,1,0,0,0,0,1,11781000.0
65,19.0,2.0,62.41,11.8,4.0,11.0,0,1,1,0,0,0,0,1,10609700.0
65,19.0,2.0,63.05,11.9,4.0,11.0,0,1,1,0,0,0,0,1,10718500.0
65,19.0,2.0,63.05,11.9,6.0,11.0,0,1,1,0,0,0,0,1,10718500.0
65,19.0,2.0,63.05,11.9,12.0,11.0,0,1,1,0,0,0,0,1,10844600.0
65,19.0,2.0,62.41,11.8,14.0,11.0,0,1,1,0,0,0,0,1,10734520.0
65,19.0,4.0,83.8,13.6,2.0,11.0,0,1,1,0,0,0,0,1,15251600.0
65,19.0,2.0,69.71,12.4,2.0,11.0,0,1,1,0,0,0,0,1,11850700.0
65,19.0,2.0,59.48,11.6,4.0,11.0,0,1,1,0,0,0,0,1,10111600.0
65,19.0,2.0,70.07,12.4,4.0,11.0,0,1,1,0,0,0,0,1,11911900.0
65,19.0,3.0,89.7,14.1,6.0,11.0,0,1,1,0,0,0,0,1,14531400.0
65,19.0,2.0,69.71,12.4,6.0,11.0,0,1,1,0,0,0,0,1,11850700.0
65,19.0,2.0,59.48,11.6,6.0,11.0,0,1,1,0,0,0,0,1,10111600.0
65,19.0,4.0,83.8,13.6,8.0,11.0,0,1,1,0,0,0,0,1,15251600.0
65,19.0,2.0,69.71,12.4,8.0,11.0,0,1,1,0,0,0,0,1,11850700.0
65,19.0,2.0,59.48,11.6,8.0,11.0,0,1,1,0,0,0,0,1,10111600.0
65,19.0,2.0,59.48,11.6,10.0,11.0,0,1,1,0,0,0,0,1,10111600.0
65,19.0,3.0,85.14,13.7,10.0,11.0,0,1,1,0,0,0,0,1,13792680.0
65,19.0,3.0,89.7,14.1,12.0,11.0,0,1,1,0,0,0,0,1,14621100.0
65,19.0,2.0,69.71,12.4,12.0,11.0,0,1,1,0,0,0,0,1,11990120.0
65,19.0,2.0,59.48,11.6,12.0,11.0,0,1,1,0,0,0,0,1,10230560.0
65,19.0,3.0,85.14,13.7,12.0,11.0,0,1,1,0,0,0,0,1,13877820.0
65,19.0,3.0,87.23,13.9,2.0,11.0,0,1,1,0,0,0,0,1,14131260.0
65,19.0,3.0,87.23,13.9,4.0,11.0,0,1,1,0,0,0,0,1,14131260.0
65,19.0,3.0,81.0,13.3,6.0,11.0,0,1,1,0,0,0,0,1,13122000.0
65,19.0,3.0,81.0,13.3,10.0,11.0,0,1,1,0,0,0,0,1,13122000.0
65,19.0,3.0,81.0,13.3,12.0,11.0,0,1,1,0,0,0,0,1,13203000.0
65,19.0,2.0,60.49,11.6,2.0,11.0,0,1,1,0,0,0,0,1,10283300.0
65,19.0,2.0,63.65,11.9,4.0,11.0,0,1,1,0,0,0,0,1,10820500.0
65,19.0,2.0,60.49,11.6,4.0,11.0,0,1,1,0,0,0,0,1,10283300.0
65,19.0,2.0,67.35,12.2,6.0,11.0,0,1,1,0,0,0,0,1,11449500.0
65,19.0,2.0,56.31,11.3,6.0,11.0,0,1,1,0,0,0,0,1,9854250.0
65,19.0,2.0,67.2,12.2,6.0,11.0,0,1,1,0,0,0,0,1,11424000.0
65,19.0,2.0,60.49,11.6,6.0,11.0,0,1,1,0,0,0,0,1,10283300.0
65,19.0,2.0,56.31,11.3,8.0,11.0,0,1,1,0,0,0,0,1,9854250.0
65,19.0,2.0,67.35,12.2,10.0,11.0,0,1,1,0,0,0,0,1,11449500.0
65,19.0,2.0,56.31,11.3,10.0,11.0,0,1,1,0,0,0,0,1,9854250.0
65,19.0,2.0,63.65,11.9,10.0,11.0,0,1,1,0,0,0,0,1,10820500.0
65,19.0,2.0,60.49,11.6,10.0,11.0,0,1,1,0,0,0,0,1,10283300.0
65,19.0,2.0,67.35,12.2,14.0,11.0,0,1,1,0,0,0,0,1,11584200.0
65,19.0,2.0,56.31,11.3,14.0,11.0,0,1,1,0,0,0,0,1,9685320.0
65,19.0,2.0,63.65,11.9,14.0,11.0,0,1,1,0,0,0,0,1,10947800.0
65,19.0,2.0,67.2,12.2,14.0,11.0,0,1,1,0,0,0,0,1,11558400.0
65,19.0,2.0,60.49,11.6,14.0,11.0,0,1,1,0,0,0,0,1,10404280.0
65,19.0,2.0,62.41,11.8,2.0,11.0,0,1,1,0,0,0,0,1,10609700.0
65,19.0,2.0,62.41,11.8,4.0,11.0,0,1,1,0,0,0,0,1,10609700.0
65,19.0,2.0,63.05,11.9,8.0,11.0,0,1,1,0,0,0,0,1,10718500.0
65,19.0,2.0,63.05,11.9,10.0,11.0,0,1,1,0,0,0,0,1,10718500.0
65,19.0,2.0,62.41,11.8,12.0,11.0,0,1,1,0,0,0,0,1,10734520.0
65,19.0,2.0,63.05,11.9,12.0,11.0,0,1,1,0,0,0,0,1,10844600.0
65,19.0,2.0,63.05,11.9,14.0,11.0,0,1,1,0,0,0,0,1,10844600.0
65,19.0,2.0,60.29,11.6,2.0,11.0,0,1,1,0,0,0,0,1,10249300.0
65,19.0,3.0,68.62,12.3,4.0,11.0,0,1,1,0,0,0,0,1,11253680.0
65,19.0,2.0,60.29,11.6,6.0,11.0,0,1,1,0,0,0,0,1,10249300.0
65,19.0,3.0,68.62,12.3,6.0,11.0,0,1,1,0,0,0,0,1,11253680.0
65,19.0,2.0,54.5,11.1,12.0,11.0,0,1,1,0,0,0,0,1,9755500.0
187,20.0,2.0,59.1,10.5,10.0,23.0,0,1,1,0,0,0,0,1,14553000.0
97,10.0,1.0,42.0,16.0,13.0,17.0,0,1,0,1,0,0,0,1,5799000.0
83,5.0,2.0,45.0,10.4,22.0,14.0,0,1,1,0,0,0,0,1,12500000.0
65,14.0,1.0,43.1,16.6,24.0,11.0,0,1,1,0,0,0,0,1,8132970.0
65,14.0,2.0,59.8,21.0,3.0,11.0,0,1,1,0,0,0,0,1,10154040.0
98,11.0,0.0,25.04,8.7,6.0,20.0,0,1,0,1,0,0,0,1,3649922.0
97,3.0,2.0,59.9,21.4,4.0,17.0,0,1,0,1,0,0,0,1,7769030.0
97,7.0,3.0,80.0,17.0,15.0,17.0,0,1,0,1,0,0,0,1,8632000.0
97,17.0,3.0,64.7,12.5,23.0,17.0,0,1,0,1,0,0,0,1,9627360.0
70,17.0,2.0,61.72,16.9,5.0,15.0,0,1,0,1,0,0,0,1,6159000.0
97,16.0,2.0,67.0,15.0,17.0,17.0,0,1,0,1,0,0,0,1,6000000.0
131,7.0,2.0,61.0,10.5,3.0,15.0,0,1,1,0,0,0,0,1,8900000.0
187,8.0,1.0,27.0,6.0,10.0,23.0,0,1,1,0,0,0,0,1,5750000.0
70,15.0,0.0,23.8,4.0,12.0,15.0,0,1,0,1,0,0,0,1,3700000.0
98,5.0,1.0,37.6,9.8,15.0,20.0,0,1,0,1,0,0,0,1,5207750.0
73,14.0,2.0,36.41,5.7,2.0,14.0,0,1,0,1,0,0,0,1,4880341.0
73,14.0,0.0,21.37,3.8,15.0,14.0,0,1,0,1,0,0,0,1,3493342.0
73,14.0,2.0,42.12,7.7,15.0,14.0,0,1,0,1,0,0,0,1,5470022.0
97,3.0,3.0,89.2,21.5,12.0,17.0,0,1,0,1,0,0,0,1,10436400.0
97,17.0,2.0,59.1,10.5,8.0,17.0,0,1,0,1,0,0,0,1,8545860.0
73,14.0,2.0,59.03,13.9,2.0,14.0,0,1,0,1,0,0,0,1,6618716.0
73,14.0,2.0,58.79,13.5,2.0,14.0,0,1,0,1,0,0,0,1,6599176.0
73,14.0,1.0,31.71,10.0,15.0,14.0,0,1,0,1,0,0,0,1,4580541.0
73,14.0,4.0,72.62,5.7,2.0,14.0,0,1,0,1,0,0,0,1,7611275.0
98,12.0,1.0,34.44,14.4,4.0,20.0,0,1,0,1,0,0,0,1,5125345.0
73,14.0,1.0,25.3,4.1,11.0,14.0,0,1,0,1,0,0,0,1,3903803.0
73,13.0,3.0,56.19,5.4,9.0,14.0,0,1,0,1,0,0,0,1,6688575.0
65,14.0,3.0,71.7,20.8,16.0,11.0,0,1,1,0,0,0,0,1,12196170.0
65,14.0,2.0,32.1,3.8,12.0,11.0,0,1,1,0,0,0,0,1,7264230.0
65,14.0,0.0,21.3,5.6,1.0,11.0,0,1,1,0,0,0,0,1,5112000.0
5,12.0,2.0,47.68,10.6,11.0,16.0,0,1,0,1,0,0,0,1,4917677.0
97,10.0,2.0,60.49,13.0,4.0,17.0,0,1,0,1,0,0,0,1,6835370.0
97,10.0,1.0,37.3,10.0,3.0,17.0,0,1,0,1,0,0,0,1,5781500.0
97,10.0,0.0,28.23,5.0,3.0,17.0,0,1,0,1,0,0,0,1,4432110.0
97,10.0,2.0,54.44,17.0,17.0,17.0,0,1,0,1,0,0,0,1,7240520.0
97,10.0,2.0,59.48,14.0,10.0,17.0,0,1,0,1,0,0,0,1,8029800.0
97,10.0,1.0,35.29,10.0,16.0,17.0,0,1,0,1,0,0,0,1,5328790.0
97,10.0,1.0,41.34,16.0,4.0,17.0,0,1,0,1,0,0,0,1,5746260.0
97,9.0,0.0,27.73,5.0,7.0,17.0,0,1,0,1,0,0,0,1,5074590.0
97,9.0,1.0,41.89,16.0,2.0,17.0,0,1,0,1,0,0,0,1,6367280.0
97,9.0,1.0,41.89,16.0,22.0,17.0,0,1,0,1,0,0,0,1,6786180.0
97,9.0,2.0,60.29,14.0,10.0,17.0,0,1,0,1,0,0,0,1,8018570.0
97,9.0,1.0,41.89,16.0,2.0,17.0,0,1,0,1,0,0,0,1,6367280.0
97,9.0,1.0,41.89,16.0,22.0,17.0,0,1,0,1,0,0,0,1,6744290.0
97,9.0,1.0,34.74,11.6,22.0,17.0,0,1,0,1,0,0,0,1,6044760.0
97,9.0,2.0,54.16,18.0,13.0,17.0,0,1,0,1,0,0,0,1,6932480.0
97,9.0,1.0,36.78,10.0,9.0,17.0,0,1,0,1,0,0,0,1,6289380.0
97,9.0,2.0,55.18,15.0,9.0,17.0,0,1,0,1,0,0,0,1,8056280.0
97,9.0,1.0,35.76,10.0,18.0,17.0,0,1,0,1,0,0,0,1,5721600.0
98,11.0,2.0,33.87,6.0,11.0,20.0,0,1,0,1,0,0,0,1,4419067.0
98,11.0,0.0,26.04,8.8,9.0,20.0,0,1,0,1,0,0,0,1,3834840.0
73,13.0,1.0,35.43,9.4,8.0,14.0,0,1,0,1,0,0,0,1,5141827.0
98,17.0,2.0,35.31,3.0,14.0,20.0,0,1,0,1,0,0,0,1,5116379.0
98,16.0,2.0,37.1,9.7,17.0,20.0,0,1,0,1,0,0,0,1,5328920.0
98,16.0,2.0,35.27,9.6,11.0,20.0,0,1,0,1,0,0,0,1,5051903.0
98,16.0,2.0,46.89,10.5,8.0,20.0,0,1,0,1,0,0,0,1,6235445.0
98,16.0,3.0,52.68,11.0,2.0,20.0,0,1,0,1,0,0,0,1,6028404.0
98,16.0,2.0,33.84,9.4,2.0,20.0,0,1,0,1,0,0,0,1,4821176.0
98,16.0,2.0,37.1,9.7,2.0,20.0,0,1,0,1,0,0,0,1,5128692.0
98,16.0,3.0,54.43,11.1,8.0,20.0,0,1,0,1,0,0,0,1,6298871.0
98,16.0,3.0,52.81,11.0,13.0,20.0,0,1,0,1,0,0,0,1,6202793.0
98,16.0,2.0,33.84,9.4,13.0,20.0,0,1,0,1,0,0,0,1,4947230.0
98,16.0,2.0,35.27,9.6,13.0,20.0,0,1,0,1,0,0,0,1,5071055.0
70,12.0,2.0,40.0,5.0,6.0,15.0,0,1,0,1,0,0,0,1,6600000.0
73,13.0,3.0,56.41,5.4,9.0,14.0,0,1,0,1,0,0,0,1,6720647.0
73,14.0,2.0,39.69,3.6,15.0,14.0,0,1,0,1,0,0,0,1,5374068.0
73,13.0,2.0,54.22,13.6,12.0,14.0,0,1,0,1,0,0,0,1,7047744.0
73,13.0,1.0,35.43,9.4,11.0,14.0,0,1,0,1,0,0,0,1,5239508.0
98,11.0,1.0,24.0,8.6,7.0,20.0,0,1,0,1,0,0,0,1,4000000.0
78,8.0,2.0,47.4,6.7,10.0,14.0,0,1,0,1,0,0,0,1,7500000.0
251,7.0,1.0,37.33,12.5,18.0,15.0,0,1,1,0,0,0,0,1,10600000.0
98,12.0,1.0,34.14,8.7,7.0,20.0,0,1,0,1,0,0,0,1,4716770.0
41,20.0,2.0,43.13,6.9,3.0,15.0,0,1,1,0,0,0,0,1,12410000.0
10,25.0,3.0,114.9,19.0,9.0,22.0,0,1,0,1,0,0,0,1,15000000.0
98,12.0,1.0,36.36,11.3,5.0,20.0,0,1,0,1,0,0,0,1,5268117.0
78,9.0,1.0,41.9,13.2,3.0,14.0,0,1,0,1,0,0,0,1,9371773.0
97,9.0,2.0,55.18,15.0,17.0,17.0,0,1,0,1,0,0,0,1,7614840.0
28,12.0,1.0,34.1,11.7,5.0,9.0,0,1,0,1,0,0,0,1,5189901.0
28,12.0,1.0,33.9,11.7,15.0,9.0,0,1,0,1,0,0,0,1,6193915.0
28,12.0,2.0,58.8,12.5,15.0,9.0,0,1,0,1,0,0,0,1,8000419.0
28,12.0,1.0,38.0,14.2,21.0,9.0,0,1,0,1,0,0,0,1,6047419.0
28,12.0,1.0,36.7,12.9,21.0,9.0,0,1,0,1,0,0,0,1,5745117.0
28,12.0,1.0,39.4,14.6,21.0,9.0,0,1,0,1,0,0,0,1,5166010.0
28,12.0,1.0,39.5,14.4,11.0,9.0,0,1,0,1,0,0,0,1,6662775.0
28,12.0,1.0,36.7,12.9,16.0,9.0,0,1,0,1,0,0,0,1,4874894.0
97,9.0,2.0,48.58,8.3,2.0,17.0,0,1,0,1,0,0,0,1,5804225.0
97,8.0,2.0,35.36,9.6,7.0,17.0,0,1,0,1,0,0,0,1,4561602.0
97,8.0,0.0,23.8,8.6,10.0,17.0,0,1,0,1,0,0,0,1,3904610.0
97,8.0,2.0,35.27,9.6,2.0,17.0,0,1,0,1,0,0,0,1,5008340.0
97,8.0,2.0,34.55,9.5,7.0,17.0,0,1,0,1,0,0,0,1,5265157.0
97,8.0,0.0,24.38,8.7,6.0,17.0,0,1,0,1,0,0,0,1,3934200.0
65,19.0,2.0,62.41,11.8,9.0,11.0,0,1,1,0,0,0,0,1,10609700.0
98,12.0,1.0,23.89,8.6,3.0,20.0,0,1,0,1,0,0,0,1,3911587.0
5,12.0,2.0,52.19,11.0,8.0,16.0,0,1,0,1,0,0,0,1,5797517.0
5,12.0,2.0,52.19,11.0,9.0,16.0,0,1,0,1,0,0,0,1,5691050.0
5,12.0,2.0,52.04,10.9,12.0,16.0,0,1,0,1,0,0,0,1,5674779.0
5,12.0,2.0,52.04,10.9,13.0,16.0,0,1,0,1,0,0,0,1,5780941.0
5,12.0,2.0,52.04,10.9,14.0,16.0,0,1,0,1,0,0,0,1,5780941.0
5,12.0,2.0,52.04,10.9,14.0,16.0,0,1,0,1,0,0,0,1,5674779.0
5,12.0,2.0,52.04,10.9,15.0,16.0,0,1,0,1,0,0,0,1,5780941.0
5,12.0,2.0,52.27,11.0,4.0,16.0,0,1,0,1,0,0,0,1,5646413.0
5,12.0,2.0,52.27,11.0,5.0,16.0,0,1,0,1,0,0,0,1,5699727.0
5,12.0,2.0,52.27,11.0,7.0,16.0,0,1,0,1,0,0,0,1,5699727.0
5,12.0,0.0,26.83,8.9,10.0,16.0,0,1,0,1,0,0,0,1,4149984.0
5,12.0,2.0,52.27,11.0,5.0,16.0,0,1,0,1,0,0,0,1,5699727.0
5,12.0,2.0,52.27,11.0,6.0,16.0,0,1,0,1,0,0,0,1,5699727.0
5,12.0,0.0,23.43,8.6,14.0,16.0,0,1,0,1,0,0,0,1,3199999.0
5,12.0,2.0,47.5,10.6,14.0,16.0,0,1,0,1,0,0,0,1,5182325.0
5,12.0,0.0,24.01,8.6,5.0,16.0,0,1,0,1,0,0,0,1,3250006.0
98,5.0,1.0,42.9,10.2,8.0,20.0,0,1,0,1,0,0,0,1,5809175.0
98,5.0,1.0,46.7,10.5,3.0,20.0,0,1,0,1,0,0,0,1,6152258.0
98,5.0,1.0,42.9,10.2,14.0,20.0,0,1,0,1,0,0,0,1,5966704.0
98,5.0,2.0,60.5,11.6,9.0,20.0,0,1,0,1,0,0,0,1,7555361.0
98,5.0,1.0,46.7,10.5,15.0,20.0,0,1,0,1,0,0,0,1,6476169.0
98,5.0,2.0,50.9,10.9,14.0,20.0,0,1,0,1,0,0,0,1,6610892.0
98,5.0,2.0,57.5,11.4,13.0,20.0,0,1,0,1,0,0,0,1,7251095.0
98,5.0,2.0,60.5,11.6,13.0,20.0,0,1,0,1,0,0,0,1,7629413.0
98,5.0,2.0,60.6,11.7,17.0,20.0,0,1,0,1,0,0,0,1,7716198.0
98,5.0,1.0,37.6,9.8,17.0,20.0,0,1,0,1,0,0,0,1,5345442.0
98,5.0,2.0,60.6,11.7,15.0,20.0,0,1,0,1,0,0,0,1,8302200.0
78,9.0,1.0,42.4,10.1,1.0,14.0,0,1,0,1,0,0,0,1,5777000.0
78,9.0,1.0,42.2,10.1,2.0,14.0,0,1,0,1,0,0,0,1,5760300.0
78,9.0,1.0,41.9,10.1,5.0,14.0,0,1,0,1,0,0,0,1,5750775.0
78,9.0,1.0,41.9,10.1,8.0,14.0,0,1,0,1,0,0,0,1,5782200.0
78,9.0,1.0,41.9,10.1,9.0,14.0,0,1,0,1,0,0,0,1,5792675.0
78,9.0,1.0,41.9,10.1,10.0,14.0,0,1,0,1,0,0,0,1,5803150.0
78,9.0,1.0,42.2,10.1,7.0,14.0,0,1,0,1,0,0,0,1,5813050.0
78,9.0,1.0,41.9,10.1,14.0,14.0,0,1,0,1,0,0,0,1,5845050.0
78,9.0,2.0,61.6,11.7,15.0,14.0,0,1,0,1,0,0,0,1,7684600.0
78,9.0,1.0,41.9,10.1,8.0,14.0,0,1,0,1,0,0,0,1,5782200.0
78,9.0,1.0,42.2,10.1,8.0,14.0,0,1,0,1,0,0,0,1,5823600.0
78,9.0,1.0,42.2,10.1,15.0,14.0,0,1,0,1,0,0,0,1,5897450.0
98,5.0,1.0,41.8,10.1,11.0,20.0,0,1,0,1,0,0,0,1,6151873.0
98,5.0,1.0,41.8,10.1,13.0,20.0,0,1,0,1,0,0,0,1,6214991.0
98,5.0,2.0,57.4,11.4,3.0,20.0,0,1,0,1,0,0,0,1,7557571.0
98,5.0,2.0,60.0,11.6,4.0,20.0,0,1,0,1,0,0,0,1,7915200.0
98,5.0,2.0,60.0,11.6,7.0,20.0,0,1,0,1,0,0,0,1,7961100.0
98,5.0,2.0,52.5,11.0,15.0,20.0,0,1,0,1,0,0,0,1,7380975.0
98,5.0,2.0,60.0,11.6,13.0,20.0,0,1,0,1,0,0,0,1,8175300.0
98,5.0,3.0,82.9,13.5,2.0,20.0,0,1,0,1,0,0,0,1,9948829.0
98,5.0,3.0,82.9,13.5,13.0,20.0,0,1,0,1,0,0,0,1,10329340.0
98,5.0,1.0,46.7,10.5,2.0,20.0,0,1,0,1,0,0,0,1,6771500.0
98,5.0,1.0,37.4,9.7,2.0,20.0,0,1,0,1,0,0,0,1,5439082.0
98,5.0,1.0,46.7,10.5,5.0,20.0,0,1,0,1,0,0,0,1,6819134.0
98,5.0,2.0,60.1,11.6,5.0,20.0,0,1,0,1,0,0,0,1,7658663.0
98,5.0,2.0,60.1,11.6,6.0,20.0,0,1,0,1,0,0,0,1,7683184.0
98,5.0,1.0,46.8,10.5,11.0,20.0,0,1,0,1,0,0,0,1,6786000.0
98,5.0,2.0,52.4,11.0,10.0,20.0,0,1,0,1,0,0,0,1,6952694.0
98,5.0,1.0,42.6,10.2,17.0,20.0,0,1,0,1,0,0,0,1,6220452.0
98,5.0,1.0,46.8,10.5,13.0,20.0,0,1,0,1,0,0,0,1,6809868.0
98,5.0,2.0,50.9,10.9,13.0,20.0,0,1,0,1,0,0,0,1,6700985.0
98,5.0,2.0,60.1,11.6,14.0,20.0,0,1,0,1,0,0,0,1,7879350.0
98,5.0,2.0,59.4,11.6,15.0,20.0,0,1,0,1,0,0,0,1,7811813.0
98,5.0,2.0,59.4,11.6,16.0,20.0,0,1,0,1,0,0,0,1,7746948.0
98,5.0,3.0,83.0,13.5,3.0,20.0,0,1,0,1,0,0,0,1,9558695.0
98,5.0,3.0,83.0,13.5,11.0,20.0,0,1,0,1,0,0,0,1,9749180.0
98,5.0,1.0,42.6,10.2,6.0,20.0,0,1,0,1,0,0,0,1,6090096.0
98,5.0,2.0,59.4,11.6,12.0,20.0,0,1,0,1,0,0,0,1,7739107.0
65,19.0,1.0,43.21,10.2,8.0,11.0,0,1,1,0,0,0,0,1,8080270.0
65,19.0,1.0,44.56,10.3,12.0,11.0,0,1,1,0,0,0,0,1,8912000.0
65,19.0,2.0,60.29,11.6,12.0,11.0,0,1,1,0,0,0,0,1,10912490.0
65,19.0,0.0,27.4,8.9,12.0,11.0,0,1,1,0,0,0,0,1,5589600.0
65,19.0,2.0,60.29,11.6,14.0,11.0,0,1,1,0,0,0,0,1,10671330.0
65,19.0,1.0,44.56,10.3,13.0,11.0,0,1,1,0,0,0,0,1,8912000.0
65,19.0,1.0,44.56,10.3,3.0,11.0,0,1,1,0,0,0,0,1,8733760.0
65,19.0,2.0,61.64,11.7,14.0,11.0,0,1,1,0,0,0,0,1,11156840.0
65,19.0,2.0,55.85,11.3,14.0,11.0,0,1,1,0,0,0,0,1,9997150.0
65,19.0,1.0,44.56,10.3,15.0,11.0,0,1,1,0,0,0,0,1,8912000.0
65,19.0,1.0,44.56,10.3,16.0,11.0,0,1,1,0,0,0,0,1,9090240.0
65,19.0,2.0,66.31,12.1,17.0,11.0,0,1,1,0,0,0,0,1,12201040.0
65,19.0,1.0,37.5,9.7,18.0,11.0,0,1,1,0,0,0,0,1,7650000.0
65,19.0,0.0,28.61,9.0,18.0,11.0,0,1,1,0,0,0,0,1,5950880.0
65,19.0,2.0,61.64,11.7,20.0,11.0,0,1,1,0,0,0,0,1,11341760.0
65,19.0,1.0,35.15,9.5,20.0,11.0,0,1,1,0,0,0,0,1,6994850.0
65,19.0,2.0,66.31,12.1,20.0,11.0,0,1,1,0,0,0,0,1,12201040.0
65,19.0,1.0,44.56,10.3,2.0,11.0,0,1,1,0,0,0,0,1,8733760.0
65,19.0,2.0,66.31,12.1,22.0,11.0,0,1,1,0,0,0,0,1,12201040.0
65,19.0,0.0,27.4,8.9,24.0,11.0,0,1,1,0,0,0,0,1,5699200.0
65,19.0,1.0,44.56,10.3,25.0,11.0,0,1,1,0,0,0,0,1,8912000.0
65,19.0,0.0,28.61,9.0,25.0,11.0,0,1,1,0,0,0,0,1,5950880.0
65,19.0,1.0,36.9,9.7,2.0,11.0,0,1,1,0,0,0,0,1,7121700.0
65,19.0,0.0,27.25,8.9,2.0,11.0,0,1,1,0,0,0,0,1,5450000.0
65,19.0,1.0,44.08,10.3,3.0,11.0,0,1,1,0,0,0,0,1,8463360.0
65,19.0,0.0,28.68,9.0,4.0,11.0,0,1,1,0,0,0,0,1,5736000.0
65,19.0,1.0,43.95,10.3,4.0,11.0,0,1,1,0,0,0,0,1,8614200.0
65,19.0,1.0,43.0,10.2,4.0,11.0,0,1,1,0,0,0,0,1,8428000.0
65,19.0,2.0,62.41,11.8,6.0,11.0,0,1,1,0,0,0,0,1,11171390.0
65,19.0,1.0,44.08,10.3,6.0,11.0,0,1,1,0,0,0,0,1,8463360.0
65,19.0,1.0,43.95,10.3,6.0,11.0,0,1,1,0,0,0,0,1,8614200.0
65,19.0,1.0,44.08,10.3,7.0,11.0,0,1,1,0,0,0,0,1,8463360.0
65,19.0,1.0,37.5,9.7,2.0,11.0,0,1,1,0,0,0,0,1,7425000.0
65,19.0,2.0,62.41,11.8,8.0,11.0,0,1,1,0,0,0,0,1,11171390.0
65,19.0,2.0,63.05,11.9,8.0,11.0,0,1,1,0,0,0,0,1,11285950.0
65,19.0,1.0,44.08,10.3,9.0,11.0,0,1,1,0,0,0,0,1,8463360.0
65,19.0,1.0,43.95,10.3,9.0,11.0,0,1,1,0,0,0,0,1,8438400.0
65,19.0,1.0,44.56,10.3,5.0,11.0,0,1,1,0,0,0,0,1,8733760.0
65,19.0,2.0,63.05,11.9,10.0,11.0,0,1,1,0,0,0,0,1,11285950.0
65,19.0,1.0,43.95,10.3,10.0,11.0,0,1,1,0,0,0,0,1,8614200.0
65,19.0,1.0,43.95,10.3,11.0,11.0,0,1,1,0,0,0,0,1,8614200.0
65,19.0,1.0,43.0,10.2,11.0,11.0,0,1,1,0,0,0,0,1,8428000.0
65,19.0,2.0,62.41,11.8,12.0,11.0,0,1,1,0,0,0,0,1,11296210.0
